,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,31149.0,DIVI
1,Other income,12  Mar-15*,447.0,DIVI
2,Total revenues,12  Mar-15*,31596.0,DIVI
3,Gross profit,12  Mar-15*,11652.0,DIVI
4,Depreciation,12  Mar-15*,1360.0,DIVI
5,Interest,12  Mar-15*,19.0,DIVI
6,Profit before tax,12  Mar-15*,10721.0,DIVI
7,Minority Interest,12  Mar-15*,0.0,DIVI
8,Prior Period Items,12  Mar-15*,0.0,DIVI
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,DIVI
10,Tax,12  Mar-15*,2206.0,DIVI
11,Profit after tax,12  Mar-15*,8515.0,DIVI
12,Gross profit margin,12  Mar-15*,37.4,DIVI
13,Effective tax rate,12  Mar-15*,20.6,DIVI
14,Net profit margin,12  Mar-15*,27.3,DIVI
15,Current assets,12  Mar-15*,27724.0,DIVI
16,Current liabilities,12  Mar-15*,4560.0,DIVI
17,Net working cap to sales,12  Mar-15*,74.4,DIVI
18,Current ratio,12  Mar-15*,6.1,DIVI
19,Inventory Days,12  Mar-15*,136.0,DIVI
20,Debtors Days,12  Mar-15*,87.0,DIVI
21,Net fixed assets,12  Mar-15*,15231.0,DIVI
22,Share capital,12  Mar-15*,266.0,DIVI
23,"""Free"" reserves",12  Mar-15*,37958.0,DIVI
24,Net worth,12  Mar-15*,38223.0,DIVI
25,Long term debt,12  Mar-15*,11.0,DIVI
26,Total assets,12  Mar-15*,43829.0,DIVI
27,Interest coverage,12  Mar-15*,577.4,DIVI
28,Debt to equity ratio,12  Mar-15*,0.0,DIVI
29,Sales to assets ratio,12  Mar-15*,0.7,DIVI
30,Return on assets,12  Mar-15*,19.5,DIVI
31,Return on equity,12  Mar-15*,22.3,DIVI
32,Return on capital,12  Mar-15*,28.1,DIVI
33,Exports to sales,12  Mar-15*,84.3,DIVI
34,Imports to sales,12  Mar-15*,23.9,DIVI
35,Exports (fob),12  Mar-15*,26244.0,DIVI
36,Imports (cif),12  Mar-15*,7442.0,DIVI
37,Fx inflow,12  Mar-15*,26317.0,DIVI
38,Fx outflow,12  Mar-15*,7588.0,DIVI
39,Net fx,12  Mar-15*,18729.0,DIVI
40,From Operations,12  Mar-15*,8263.0,DIVI
41,From Investments,12  Mar-15*,-5208.0,DIVI
42,From Financial Activity,12  Mar-15*,-3030.0,DIVI
43,Net Cashflow,12  Mar-15*,25.0,DIVI
44,Net Sales,12  Mar-16*,37764.0,DIVI
45,Other income,12  Mar-16*,974.0,DIVI
46,Total revenues,12  Mar-16*,38738.0,DIVI
47,Gross profit,12  Mar-16*,14174.0,DIVI
48,Depreciation,12  Mar-16*,1182.0,DIVI
49,Interest,12  Mar-16*,38.0,DIVI
50,Profit before tax,12  Mar-16*,13928.0,DIVI
51,Minority Interest,12  Mar-16*,0.0,DIVI
52,Prior Period Items,12  Mar-16*,0.0,DIVI
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,DIVI
54,Tax,12  Mar-16*,2671.0,DIVI
55,Profit after tax,12  Mar-16*,11258.0,DIVI
56,Gross profit margin,12  Mar-16*,37.5,DIVI
57,Effective tax rate,12  Mar-16*,19.2,DIVI
58,Net profit margin,12  Mar-16*,29.8,DIVI
59,Current assets,12  Mar-16*,30270.0,DIVI
60,Current liabilities,12  Mar-16*,5195.0,DIVI
61,Net working cap to sales,12  Mar-16*,66.4,DIVI
62,Current ratio,12  Mar-16*,5.8,DIVI
63,Inventory Days,12  Mar-16*,117.0,DIVI
64,Debtors Days,12  Mar-16*,85.0,DIVI
65,Net fixed assets,12  Mar-16*,16998.0,DIVI
