,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,284994.0,RUSO
1,Other income,12  Mar-14*,3208.0,RUSO
2,Total revenues,12  Mar-14*,288202.0,RUSO
3,Gross profit,12  Mar-14*,5608.0,RUSO
4,Depreciation,12  Mar-14*,1769.0,RUSO
5,Interest,12  Mar-14*,6650.0,RUSO
6,Profit before tax,12  Mar-14*,396.0,RUSO
7,Minority Interest,12  Mar-14*,2.0,RUSO
8,Prior Period Items,12  Mar-14*,-9.0,RUSO
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,RUSO
10,Tax,12  Mar-14*,387.0,RUSO
11,Profit after tax,12  Mar-14*,2.0,RUSO
12,Gross profit margin,12  Mar-14*,2.0,RUSO
13,Effective tax rate,12  Mar-14*,97.8,RUSO
14,Net profit margin,12  Mar-14*,0.0,RUSO
15,Current assets,12  Mar-14*,109791.0,RUSO
16,Current liabilities,12  Mar-14*,101825.0,RUSO
17,Net working cap to sales,12  Mar-14*,2.8,RUSO
18,Current ratio,12  Mar-14*,1.1,RUSO
19,Inventory Days,12  Mar-14*,48.0,RUSO
20,Debtors Days,12  Mar-14*,67.0,RUSO
21,Net fixed assets,12  Mar-14*,28479.0,RUSO
22,Share capital,12  Mar-14*,668.0,RUSO
23,"""Free"" reserves",12  Mar-14*,18547.0,RUSO
24,Net worth,12  Mar-14*,23674.0,RUSO
25,Long term debt,12  Mar-14*,11213.0,RUSO
26,Total assets,12  Mar-14*,140949.0,RUSO
27,Interest coverage,12  Mar-14*,1.1,RUSO
28,Debt to equity ratio,12  Mar-14*,0.5,RUSO
29,Sales to assets ratio,12  Mar-14*,2.0,RUSO
30,Return on assets,12  Mar-14*,4.7,RUSO
31,Return on equity,12  Mar-14*,0.0,RUSO
32,Return on capital,12  Mar-14*,20.2,RUSO
33,Exports to sales,12  Mar-14*,15.7,RUSO
34,Imports to sales,12  Mar-14*,28.4,RUSO
35,Exports (fob),12  Mar-14*,44751.0,RUSO
36,Imports (cif),12  Mar-14*,80970.0,RUSO
37,Fx inflow,12  Mar-14*,57200.0,RUSO
38,Fx outflow,12  Mar-14*,81993.0,RUSO
39,Net fx,12  Mar-14*,-24792.0,RUSO
40,From Operations,12  Mar-14*,39462.0,RUSO
41,From Investments,12  Mar-14*,1133.0,RUSO
42,From Financial Activity,12  Mar-14*,-42336.0,RUSO
43,Net Cashflow,12  Mar-14*,-1741.0,RUSO
44,Net Sales,12  Mar-15*,315612.0,RUSO
45,Other income,12  Mar-15*,1988.0,RUSO
46,Total revenues,12  Mar-15*,317600.0,RUSO
47,Gross profit,12  Mar-15*,5948.0,RUSO
48,Depreciation,12  Mar-15*,1923.0,RUSO
49,Interest,12  Mar-15*,5512.0,RUSO
50,Profit before tax,12  Mar-15*,502.0,RUSO
51,Minority Interest,12  Mar-15*,71.0,RUSO
52,Prior Period Items,12  Mar-15*,-47.0,RUSO
53,Extraordinary Inc (Exp),12  Mar-15*,523.0,RUSO
54,Tax,12  Mar-15*,249.0,RUSO
55,Profit after tax,12  Mar-15*,800.0,RUSO
56,Gross profit margin,12  Mar-15*,1.9,RUSO
57,Effective tax rate,12  Mar-15*,49.6,RUSO
58,Net profit margin,12  Mar-15*,0.3,RUSO
59,Current assets,12  Mar-15*,113431.0,RUSO
60,Current liabilities,12  Mar-15*,125249.0,RUSO
61,Net working cap to sales,12  Mar-15*,-3.7,RUSO
62,Current ratio,12  Mar-15*,0.9,RUSO
63,Inventory Days,12  Mar-15*,36.0,RUSO
64,Debtors Days,12  Mar-15*,72.0,RUSO
65,Net fixed assets,12  Mar-15*,58309.0,RUSO
66,Share capital,12  Mar-15*,653.0,RUSO
67,"""Free"" reserves",12  Mar-15*,36878.0,RUSO
68,Net worth,12  Mar-15*,37530.0,RUSO
69,Long term debt,12  Mar-15*,905.0,RUSO
70,Total assets,12  Mar-15*,174224.0,RUSO
71,Interest coverage,12  Mar-15*,1.1,RUSO
72,Debt to equity ratio,12  Mar-15*,0.0,RUSO
73,Sales to assets ratio,12  Mar-15*,1.8,RUSO
74,Return on assets,12  Mar-15*,3.6,RUSO
75,Return on equity,12  Mar-15*,2.1,RUSO
76,Return on capital,12  Mar-15*,17.1,RUSO
77,Exports to sales,12  Mar-15*,13.2,RUSO
78,Imports to sales,12  Mar-15*,36.9,RUSO
79,Exports (fob),12  Mar-15*,41538.0,RUSO
80,Imports (cif),12  Mar-15*,116594.0,RUSO
81,Fx inflow,12  Mar-15*,60268.0,RUSO
82,Fx outflow,12  Mar-15*,117012.0,RUSO
83,Net fx,12  Mar-15*,-56745.0,RUSO
84,From Operations,12  Mar-15*,-2707.0,RUSO
85,From Investments,12  Mar-15*,1045.0,RUSO
86,From Financial Activity,12  Mar-15*,-32.0,RUSO
87,Net Cashflow,12  Mar-15*,-1694.0,RUSO
88,Net Sales,12  Mar-16*,302405.0,RUSO
89,Other income,12  Mar-16*,971.0,RUSO
90,Total revenues,12  Mar-16*,303376.0,RUSO
91,Gross profit,12  Mar-16*,416.0,RUSO
92,Depreciation,12  Mar-16*,1667.0,RUSO
93,Interest,12  Mar-16*,13612.0,RUSO
