,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,5397.0,SWRJ
1,Other income,12  Mar-15,163.0,SWRJ
2,Total revenues,12  Mar-15,5560.0,SWRJ
3,Gross profit,12  Mar-15,747.0,SWRJ
4,Depreciation,12  Mar-15,132.0,SWRJ
5,Interest,12  Mar-15,0.0,SWRJ
6,Profit before tax,12  Mar-15,778.0,SWRJ
7,Minority Interest,12  Mar-15,0.0,SWRJ
8,Prior Period Items,12  Mar-15,0.0,SWRJ
9,Extraordinary Inc (Exp),12  Mar-15,0.0,SWRJ
10,Tax,12  Mar-15,260.0,SWRJ
11,Profit after tax,12  Mar-15,518.0,SWRJ
12,Gross profit margin,12  Mar-15,13.8,SWRJ
13,Effective tax rate,12  Mar-15,33.4,SWRJ
14,Net profit margin,12  Mar-15,9.6,SWRJ
15,Current assets,12  Mar-15,2309.0,SWRJ
16,Current liabilities,12  Mar-15,1048.0,SWRJ
17,Net working cap to sales,12  Mar-15,23.4,SWRJ
18,Current ratio,12  Mar-15,2.2,SWRJ
19,Inventory Days,12  Mar-15,22.0,SWRJ
20,Debtors Days,12  Mar-15,5.0,SWRJ
21,Net fixed assets,12  Mar-15,886.0,SWRJ
22,Share capital,12  Mar-15,124.0,SWRJ
23,"""Free"" reserves",12  Mar-15,1995.0,SWRJ
24,Net worth,12  Mar-15,2121.0,SWRJ
25,Long term debt,12  Mar-15,0.0,SWRJ
26,Total assets,12  Mar-15,3253.0,SWRJ
27,Interest coverage,12  Mar-15,7783.0,SWRJ
28,Debt to equity ratio,12  Mar-15,0.0,SWRJ
29,Sales to assets ratio,12  Mar-15,1.7,SWRJ
30,Return on assets,12  Mar-15,15.9,SWRJ
31,Return on equity,12  Mar-15,24.4,SWRJ
32,Return on capital,12  Mar-15,36.7,SWRJ
33,Exports to sales,12  Mar-15,0.0,SWRJ
34,Imports to sales,12  Mar-15,1.4,SWRJ
35,Exports (fob),12  Mar-15,0.0,SWRJ
36,Imports (cif),12  Mar-15,73.0,SWRJ
37,Fx inflow,12  Mar-15,0.0,SWRJ
38,Fx outflow,12  Mar-15,73.0,SWRJ
39,Net fx,12  Mar-15,-73.0,SWRJ
40,From Operations,12  Mar-15,556.0,SWRJ
41,From Investments,12  Mar-15,-107.0,SWRJ
42,From Financial Activity,12  Mar-15,-505.0,SWRJ
43,Net Cashflow,12  Mar-15,-56.0,SWRJ
44,Net Sales,12  Mar-16,5259.0,SWRJ
45,Other income,12  Mar-16,163.0,SWRJ
46,Total revenues,12  Mar-16,5422.0,SWRJ
47,Gross profit,12  Mar-16,736.0,SWRJ
48,Depreciation,12  Mar-16,138.0,SWRJ
49,Interest,12  Mar-16,0.0,SWRJ
50,Profit before tax,12  Mar-16,761.0,SWRJ
51,Minority Interest,12  Mar-16,0.0,SWRJ
52,Prior Period Items,12  Mar-16,0.0,SWRJ
53,Extraordinary Inc (Exp),12  Mar-16,0.0,SWRJ
54,Tax,12  Mar-16,249.0,SWRJ
55,Profit after tax,12  Mar-16,512.0,SWRJ
56,Gross profit margin,12  Mar-16,14.0,SWRJ
57,Effective tax rate,12  Mar-16,32.7,SWRJ
