,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,99784.0,OIL
1,Other income,12  Mar-15*,12585.0,OIL
2,Total revenues,12  Mar-15*,112369.0,OIL
3,Gross profit,12  Mar-15*,36324.0,OIL
4,Depreciation,12  Mar-15*,8648.0,OIL
5,Interest,12  Mar-15*,3490.0,OIL
6,Profit before tax,12  Mar-15*,36771.0,OIL
7,Minority Interest,12  Mar-15*,0.0,OIL
8,Prior Period Items,12  Mar-15*,1235.0,OIL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,OIL
10,Tax,12  Mar-15*,11922.0,OIL
11,Profit after tax,12  Mar-15*,26084.0,OIL
12,Gross profit margin,12  Mar-15*,36.4,OIL
13,Effective tax rate,12  Mar-15*,32.4,OIL
14,Net profit margin,12  Mar-15*,26.1,OIL
15,Current assets,12  Mar-15*,146898.0,OIL
16,Current liabilities,12  Mar-15*,47137.0,OIL
17,Net working cap to sales,12  Mar-15*,100.0,OIL
18,Current ratio,12  Mar-15*,3.1,OIL
19,Inventory Days,12  Mar-15*,38.0,OIL
20,Debtors Days,12  Mar-15*,87.0,OIL
21,Net fixed assets,12  Mar-15*,93482.0,OIL
22,Share capital,12  Mar-15*,6011.0,OIL
23,"""Free"" reserves",12  Mar-15*,187421.0,OIL
24,Net worth,12  Mar-15*,215015.0,OIL
25,Long term debt,12  Mar-15*,83994.0,OIL
26,Total assets,12  Mar-15*,370648.0,OIL
27,Interest coverage,12  Mar-15*,11.5,OIL
28,Debt to equity ratio,12  Mar-15*,0.4,OIL
29,Sales to assets ratio,12  Mar-15*,0.3,OIL
30,Return on assets,12  Mar-15*,8.0,OIL
31,Return on equity,12  Mar-15*,12.1,OIL
32,Return on capital,12  Mar-15*,13.9,OIL
33,Exports to sales,12  Mar-15*,0.0,OIL
34,Imports to sales,12  Mar-15*,0.4,OIL
35,Exports (fob),12  Mar-15*,0.0,OIL
36,Imports (cif),12  Mar-15*,424.0,OIL
37,Fx inflow,12  Mar-15*,91.0,OIL
38,Fx outflow,12  Mar-15*,6251.0,OIL
39,Net fx,12  Mar-15*,-6159.0,OIL
40,From Operations,12  Mar-15*,17536.0,OIL
41,From Investments,12  Mar-15*,-19283.0,OIL
42,From Financial Activity,12  Mar-15*,-26031.0,OIL
43,Net Cashflow,12  Mar-15*,-27779.0,OIL
44,Net Sales,12  Mar-16*,98841.0,OIL
45,Other income,12  Mar-16*,12200.0,OIL
46,Total revenues,12  Mar-16*,111041.0,OIL
47,Gross profit,12  Mar-16*,32332.0,OIL
48,Depreciation,12  Mar-16*,11052.0,OIL
49,Interest,12  Mar-16*,3665.0,OIL
50,Profit before tax,12  Mar-16*,29814.0,OIL
51,Minority Interest,12  Mar-16*,0.0,OIL
52,Prior Period Items,12  Mar-16*,1891.0,OIL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,OIL
54,Tax,12  Mar-16*,11666.0,OIL
55,Profit after tax,12  Mar-16*,20039.0,OIL
56,Gross profit margin,12  Mar-16*,32.7,OIL
57,Effective tax rate,12  Mar-16*,39.1,OIL
58,Net profit margin,12  Mar-16*,20.3,OIL
59,Current assets,12  Mar-16*,144100.0,OIL
60,Current liabilities,12  Mar-16*,37660.0,OIL
61,Net working cap to sales,12  Mar-16*,107.7,OIL
62,Current ratio,12  Mar-16*,3.8,OIL
63,Inventory Days,12  Mar-16*,38.0,OIL
64,Debtors Days,12  Mar-16*,49.0,OIL
65,Net fixed assets,12  Mar-16*,120736.0,OIL
66,Share capital,12  Mar-16*,6011.0,OIL
67,"""Free"" reserves",12  Mar-16*,198808.0,OIL
68,Net worth,12  Mar-16*,225419.0,OIL
69,Long term debt,12  Mar-16*,93170.0,OIL
70,Total assets,12  Mar-16*,385524.0,OIL
71,Interest coverage,12  Mar-16*,9.1,OIL
72,Debt to equity ratio,12  Mar-16*,0.4,OIL
73,Sales to assets ratio,12  Mar-16*,0.3,OIL
74,Return on assets,12  Mar-16*,6.1,OIL
75,Return on equity,12  Mar-16*,8.9,OIL
76,Return on capital,12  Mar-16*,11.1,OIL
77,Exports to sales,12  Mar-16*,0.0,OIL
78,Imports to sales,12  Mar-16*,0.4,OIL
79,Exports (fob),12  Mar-16*,0.0,OIL
80,Imports (cif),12  Mar-16*,410.0,OIL
81,Fx inflow,12  Mar-16*,238.0,OIL
82,Fx outflow,12  Mar-16*,9353.0,OIL
83,Net fx,12  Mar-16*,-9116.0,OIL
