,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,7145.0,IRMED
1,Other income,12  Mar-15,10.0,IRMED
2,Total revenues,12  Mar-15,7154.0,IRMED
3,Gross profit,12  Mar-15,849.0,IRMED
4,Depreciation,12  Mar-15,282.0,IRMED
5,Interest,12  Mar-15,81.0,IRMED
6,Profit before tax,12  Mar-15,496.0,IRMED
7,Minority Interest,12  Mar-15,0.0,IRMED
8,Prior Period Items,12  Mar-15,0.0,IRMED
9,Extraordinary Inc (Exp),12  Mar-15,0.0,IRMED
10,Tax,12  Mar-15,171.0,IRMED
11,Profit after tax,12  Mar-15,325.0,IRMED
12,Gross profit margin,12  Mar-15,11.9,IRMED
13,Effective tax rate,12  Mar-15,34.4,IRMED
14,Net profit margin,12  Mar-15,4.5,IRMED
15,Current assets,12  Mar-15,1488.0,IRMED
16,Current liabilities,12  Mar-15,1940.0,IRMED
17,Net working cap to sales,12  Mar-15,-6.3,IRMED
18,Current ratio,12  Mar-15,0.8,IRMED
19,Inventory Days,12  Mar-15,6.0,IRMED
20,Debtors Days,12  Mar-15,40.0,IRMED
21,Net fixed assets,12  Mar-15,2887.0,IRMED
22,Share capital,12  Mar-15,917.0,IRMED
23,"""Free"" reserves",12  Mar-15,1031.0,IRMED
24,Net worth,12  Mar-15,1948.0,IRMED
25,Long term debt,12  Mar-15,108.0,IRMED
26,Total assets,12  Mar-15,4416.0,IRMED
27,Interest coverage,12  Mar-15,7.1,IRMED
28,Debt to equity ratio,12  Mar-15,0.1,IRMED
29,Sales to assets ratio,12  Mar-15,1.6,IRMED
30,Return on assets,12  Mar-15,9.2,IRMED
31,Return on equity,12  Mar-15,16.7,IRMED
32,Return on capital,12  Mar-15,28.0,IRMED
33,Exports to sales,12  Mar-15,0.0,IRMED
34,Imports to sales,12  Mar-15,2.1,IRMED
35,Exports (fob),12  Mar-15,0.0,IRMED
36,Imports (cif),12  Mar-15,148.0,IRMED
37,Fx inflow,12  Mar-15,0.0,IRMED
38,Fx outflow,12  Mar-15,148.0,IRMED
39,Net fx,12  Mar-15,-148.0,IRMED
40,From Operations,12  Mar-15,643.0,IRMED
41,From Investments,12  Mar-15,-291.0,IRMED
42,From Financial Activity,12  Mar-15,-352.0,IRMED
43,Net Cashflow,12  Mar-15,-1.0,IRMED
44,Net Sales,12  Mar-16,7575.0,IRMED
45,Other income,12  Mar-16,21.0,IRMED
46,Total revenues,12  Mar-16,7596.0,IRMED
47,Gross profit,12  Mar-16,763.0,IRMED
48,Depreciation,12  Mar-16,266.0,IRMED
49,Interest,12  Mar-16,73.0,IRMED
50,Profit before tax,12  Mar-16,445.0,IRMED
51,Minority Interest,12  Mar-16,0.0,IRMED
52,Prior Period Items,12  Mar-16,0.0,IRMED
53,Extraordinary Inc (Exp),12  Mar-16,0.0,IRMED
54,Tax,12  Mar-16,163.0,IRMED
55,Profit after tax,12  Mar-16,282.0,IRMED
56,Gross profit margin,12  Mar-16,10.1,IRMED
57,Effective tax rate,12  Mar-16,36.5,IRMED
58,Net profit margin,12  Mar-16,3.7,IRMED
59,Current assets,12  Mar-16,1704.0,IRMED
60,Current liabilities,12  Mar-16,2169.0,IRMED
61,Net working cap to sales,12  Mar-16,-6.1,IRMED
62,Current ratio,12  Mar-16,0.8,IRMED
63,Inventory Days,12  Mar-16,6.0,IRMED
64,Debtors Days,12  Mar-16,44.0,IRMED
65,Net fixed assets,12  Mar-16,2960.0,IRMED
66,Share capital,12  Mar-16,917.0,IRMED
67,"""Free"" reserves",12  Mar-16,1115.0,IRMED
68,Net worth,12  Mar-16,2031.0,IRMED
69,Long term debt,12  Mar-16,25.0,IRMED
70,Total assets,12  Mar-16,4664.0,IRMED
71,Interest coverage,12  Mar-16,7.1,IRMED
72,Debt to equity ratio,12  Mar-16,0.0,IRMED
73,Sales to assets ratio,12  Mar-16,1.6,IRMED
74,Return on assets,12  Mar-16,7.6,IRMED
75,Return on equity,12  Mar-16,13.9,IRMED
76,Return on capital,12  Mar-16,25.2,IRMED
77,Exports to sales,12  Mar-16,0.0,IRMED
78,Imports to sales,12  Mar-16,2.1,IRMED
79,Exports (fob),12  Mar-16,0.0,IRMED
80,Imports (cif),12  Mar-16,160.0,IRMED
81,Fx inflow,12  Mar-16,1041.0,IRMED
82,Fx outflow,12  Mar-16,266.0,IRMED
83,Net fx,12  Mar-16,775.0,IRMED
84,From Operations,12  Mar-16,620.0,IRMED
85,From Investments,12  Mar-16,-325.0,IRMED
86,From Financial Activity,12  Mar-16,-300.0,IRMED
87,Net Cashflow,12  Mar-16,-6.0,IRMED
88,Net Sales,12  Mar-17,7657.0,IRMED
89,Other income,12  Mar-17,5.0,IRMED
90,Total revenues,12  Mar-17,7662.0,IRMED
91,Gross profit,12  Mar-17,788.0,IRMED
92,Depreciation,12  Mar-17,305.0,IRMED
93,Interest,12  Mar-17,79.0,IRMED
94,Profit before tax,12  Mar-17,408.0,IRMED
95,Minority Interest,12  Mar-17,0.0,IRMED
96,Prior Period Items,12  Mar-17,0.0,IRMED
97,Extraordinary Inc (Exp),12  Mar-17,0.0,IRMED
98,Tax,12  Mar-17,146.0,IRMED
99,Profit after tax,12  Mar-17,262.0,IRMED
100,Gross profit margin,12  Mar-17,10.3,IRMED
101,Effective tax rate,12  Mar-17,35.7,IRMED
102,Net profit margin,12  Mar-17,3.4,IRMED
103,Current assets,12  Mar-17,1579.0,IRMED
104,Current liabilities,12  Mar-17,1857.0,IRMED
105,Net working cap to sales,12  Mar-17,-3.6,IRMED
106,Current ratio,12  Mar-17,0.9,IRMED
107,Inventory Days,12  Mar-17,5.0,IRMED
108,Debtors Days,12  Mar-17,47.0,IRMED
109,Net fixed assets,12  Mar-17,3005.0,IRMED
110,Share capital,12  Mar-17,917.0,IRMED
111,"""Free"" reserves",12  Mar-17,1392.0,IRMED
