,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,13126.0,TILL
1,Other income,12  Mar-14*,109.0,TILL
2,Total revenues,12  Mar-14*,13235.0,TILL
3,Gross profit,12  Mar-14*,1063.0,TILL
4,Depreciation,12  Mar-14*,315.0,TILL
5,Interest,12  Mar-14*,711.0,TILL
6,Profit before tax,12  Mar-14*,147.0,TILL
7,Minority Interest,12  Mar-14*,0.0,TILL
8,Prior Period Items,12  Mar-14*,0.0,TILL
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,TILL
10,Tax,12  Mar-14*,47.0,TILL
11,Profit after tax,12  Mar-14*,99.0,TILL
12,Gross profit margin,12  Mar-14*,8.1,TILL
13,Effective tax rate,12  Mar-14*,32.3,TILL
14,Net profit margin,12  Mar-14*,0.8,TILL
15,Current assets,12  Mar-14*,8853.0,TILL
16,Current liabilities,12  Mar-14*,7316.0,TILL
17,Net working cap to sales,12  Mar-14*,11.7,TILL
18,Current ratio,12  Mar-14*,1.2,TILL
19,Inventory Days,12  Mar-14*,100.0,TILL
20,Debtors Days,12  Mar-14*,75.0,TILL
21,Net fixed assets,12  Mar-14*,3472.0,TILL
22,Share capital,12  Mar-14*,100.0,TILL
23,"""Free"" reserves",12  Mar-14*,3190.0,TILL
24,Net worth,12  Mar-14*,3641.0,TILL
25,Long term debt,12  Mar-14*,1992.0,TILL
26,Total assets,12  Mar-14*,13201.0,TILL
27,Interest coverage,12  Mar-14*,1.2,TILL
28,Debt to equity ratio,12  Mar-14*,0.5,TILL
29,Sales to assets ratio,12  Mar-14*,1.0,TILL
30,Return on assets,12  Mar-14*,6.1,TILL
31,Return on equity,12  Mar-14*,2.7,TILL
32,Return on capital,12  Mar-14*,15.2,TILL
33,Exports to sales,12  Mar-14*,1.2,TILL
34,Imports to sales,12  Mar-14*,7.5,TILL
35,Exports (fob),12  Mar-14*,157.0,TILL
36,Imports (cif),12  Mar-14*,987.0,TILL
37,Fx inflow,12  Mar-14*,181.0,TILL
38,Fx outflow,12  Mar-14*,1016.0,TILL
39,Net fx,12  Mar-14*,-836.0,TILL
40,From Operations,12  Mar-14*,272.0,TILL
41,From Investments,12  Mar-14*,-243.0,TILL
42,From Financial Activity,12  Mar-14*,-60.0,TILL
