,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,42318.0,SHCN
1,Other income,12  Mar-14,3072.0,SHCN
2,Total revenues,12  Mar-14,45390.0,SHCN
3,Gross profit,12  Mar-14,5885.0,SHCN
4,Depreciation,12  Mar-14,8564.0,SHCN
5,Interest,12  Mar-14,2077.0,SHCN
6,Profit before tax,12  Mar-14,-1685.0,SHCN
7,Minority Interest,12  Mar-14,0.0,SHCN
8,Prior Period Items,12  Mar-14,-529.0,SHCN
9,Extraordinary Inc (Exp),12  Mar-14,0.0,SHCN
10,Tax,12  Mar-14,533.0,SHCN
11,Profit after tax,12  Mar-14,-2747.0,SHCN
12,Gross profit margin,12  Mar-14,13.9,SHCN
13,Effective tax rate,12  Mar-14,-31.6,SHCN
14,Net profit margin,12  Mar-14,-6.5,SHCN
15,Current assets,12  Mar-14,32517.0,SHCN
16,Current liabilities,12  Mar-14,32117.0,SHCN
17,Net working cap to sales,12  Mar-14,0.9,SHCN
18,Current ratio,12  Mar-14,1.0,SHCN
19,Inventory Days,12  Mar-14,16.0,SHCN
20,Debtors Days,12  Mar-14,88.0,SHCN
21,Net fixed assets,12  Mar-14,119976.0,SHCN
22,Share capital,12  Mar-14,4658.0,SHCN
23,"""Free"" reserves",12  Mar-14,43331.0,SHCN
24,Net worth,12  Mar-14,63398.0,SHCN
25,Long term debt,12  Mar-14,65707.0,SHCN
26,Total assets,12  Mar-14,162548.0,SHCN
27,Interest coverage,12  Mar-14,0.2,SHCN
28,Debt to equity ratio,12  Mar-14,1.0,SHCN
29,Sales to assets ratio,12  Mar-14,0.3,SHCN
30,Return on assets,12  Mar-14,-0.4,SHCN
31,Return on equity,12  Mar-14,-4.3,SHCN
32,Return on capital,12  Mar-14,-0.1,SHCN
33,Exports to sales,12  Mar-14,0.0,SHCN
34,Imports to sales,12  Mar-14,0.0,SHCN
35,Exports (fob),12  Mar-14,0.0,SHCN
36,Imports (cif),12  Mar-14,0.0,SHCN
37,Fx inflow,12  Mar-14,0.0,SHCN
38,Fx outflow,12  Mar-14,0.0,SHCN
39,Net fx,12  Mar-14,0.0,SHCN
40,From Operations,12  Mar-14,8399.0,SHCN
41,From Investments,12  Mar-14,-9657.0,SHCN
42,From Financial Activity,12  Mar-14,-1201.0,SHCN
43,Net Cashflow,12  Mar-14,-2459.0,SHCN
44,Net Sales,12  Mar-15,42739.0,SHCN
45,Other income,12  Mar-15,3948.0,SHCN
46,Total revenues,12  Mar-15,46688.0,SHCN
47,Gross profit,12  Mar-15,9146.0,SHCN
48,Depreciation,12  Mar-15,8015.0,SHCN
49,Interest,12  Mar-15,2377.0,SHCN
50,Profit before tax,12  Mar-15,2703.0,SHCN
51,Minority Interest,12  Mar-15,0.0,SHCN
52,Prior Period Items,12  Mar-15,0.0,SHCN
53,Extraordinary Inc (Exp),12  Mar-15,0.0,SHCN
54,Tax,12  Mar-15,752.0,SHCN
