,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,16689.0,ORPR
1,Other income,12  Mar-15,202.0,ORPR
2,Total revenues,12  Mar-15,16890.0,ORPR
3,Gross profit,12  Mar-15,252.0,ORPR
4,Depreciation,12  Mar-15,437.0,ORPR
5,Interest,12  Mar-15,438.0,ORPR
6,Profit before tax,12  Mar-15,-421.0,ORPR
7,Minority Interest,12  Mar-15,0.0,ORPR
8,Prior Period Items,12  Mar-15,0.0,ORPR
9,Extraordinary Inc (Exp),12  Mar-15,0.0,ORPR
10,Tax,12  Mar-15,-135.0,ORPR
11,Profit after tax,12  Mar-15,-287.0,ORPR
12,Gross profit margin,12  Mar-15,1.5,ORPR
13,Effective tax rate,12  Mar-15,32.0,ORPR
14,Net profit margin,12  Mar-15,-1.7,ORPR
15,Current assets,12  Mar-15,6712.0,ORPR
16,Current liabilities,12  Mar-15,6833.0,ORPR
17,Net working cap to sales,12  Mar-15,-0.7,ORPR
18,Current ratio,12  Mar-15,1.0,ORPR
19,Inventory Days,12  Mar-15,50.0,ORPR
20,Debtors Days,12  Mar-15,79.0,ORPR
21,Net fixed assets,12  Mar-15,5174.0,ORPR
22,Share capital,12  Mar-15,205.0,ORPR
23,"""Free"" reserves",12  Mar-15,3727.0,ORPR
24,Net worth,12  Mar-15,3994.0,ORPR
25,Long term debt,12  Mar-15,874.0,ORPR
26,Total assets,12  Mar-15,12233.0,ORPR
27,Interest coverage,12  Mar-15,0.0,ORPR
28,Debt to equity ratio,12  Mar-15,0.2,ORPR
29,Sales to assets ratio,12  Mar-15,1.4,ORPR
30,Return on assets,12  Mar-15,1.2,ORPR
31,Return on equity,12  Mar-15,-7.2,ORPR
32,Return on capital,12  Mar-15,0.3,ORPR
33,Exports to sales,12  Mar-15,11.7,ORPR
34,Imports to sales,12  Mar-15,5.7,ORPR
35,Exports (fob),12  Mar-15,1957.0,ORPR
36,Imports (cif),12  Mar-15,943.0,ORPR
37,Fx inflow,12  Mar-15,1957.0,ORPR
38,Fx outflow,12  Mar-15,955.0,ORPR
39,Net fx,12  Mar-15,1001.0,ORPR
40,From Operations,12  Mar-15,364.0,ORPR
41,From Investments,12  Mar-15,-303.0,ORPR
42,From Financial Activity,12  Mar-15,-41.0,ORPR
43,Net Cashflow,12  Mar-15,20.0,ORPR
44,Net Sales,12  Mar-16,18204.0,ORPR
45,Other income,12  Mar-16,174.0,ORPR
