,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,16977.0,GRVS
1,Other income,12  Mar-15*,249.0,GRVS
2,Total revenues,12  Mar-15*,17226.0,GRVS
3,Gross profit,12  Mar-15*,1991.0,GRVS
4,Depreciation,12  Mar-15*,477.0,GRVS
5,Interest,12  Mar-15*,24.0,GRVS
6,Profit before tax,12  Mar-15*,1740.0,GRVS
7,Minority Interest,12  Mar-15*,0.0,GRVS
8,Prior Period Items,12  Mar-15*,0.0,GRVS
9,Extraordinary Inc (Exp),12  Mar-15*,-630.0,GRVS
10,Tax,12  Mar-15*,273.0,GRVS
11,Profit after tax,12  Mar-15*,836.0,GRVS
12,Gross profit margin,12  Mar-15*,11.7,GRVS
13,Effective tax rate,12  Mar-15*,15.7,GRVS
14,Net profit margin,12  Mar-15*,4.9,GRVS
15,Current assets,12  Mar-15*,7595.0,GRVS
16,Current liabilities,12  Mar-15*,2474.0,GRVS
17,Net working cap to sales,12  Mar-15*,30.2,GRVS
18,Current ratio,12  Mar-15*,3.1,GRVS
19,Inventory Days,12  Mar-15*,23.0,GRVS
20,Debtors Days,12  Mar-15*,50.0,GRVS
21,Net fixed assets,12  Mar-15*,3347.0,GRVS
22,Share capital,12  Mar-15*,488.0,GRVS
23,"""Free"" reserves",12  Mar-15*,8064.0,GRVS
24,Net worth,12  Mar-15*,8552.0,GRVS
25,Long term debt,12  Mar-15*,0.0,GRVS
26,Total assets,12  Mar-15*,11251.0,GRVS
27,Interest coverage,12  Mar-15*,74.4,GRVS
28,Debt to equity ratio,12  Mar-15*,0.0,GRVS
29,Sales to assets ratio,12  Mar-15*,1.5,GRVS
30,Return on assets,12  Mar-15*,7.6,GRVS
31,Return on equity,12  Mar-15*,9.8,GRVS
32,Return on capital,12  Mar-15*,13.3,GRVS
33,Exports to sales,12  Mar-15*,4.0,GRVS
34,Imports to sales,12  Mar-15*,4.1,GRVS
35,Exports (fob),12  Mar-15*,687.0,GRVS
36,Imports (cif),12  Mar-15*,697.0,GRVS
37,Fx inflow,12  Mar-15*,687.0,GRVS
38,Fx outflow,12  Mar-15*,781.0,GRVS
39,Net fx,12  Mar-15*,-94.0,GRVS
40,From Operations,12  Mar-15*,2251.0,GRVS
41,From Investments,12  Mar-15*,-1790.0,GRVS
42,From Financial Activity,12  Mar-15*,-596.0,GRVS
43,Net Cashflow,12  Mar-15*,-135.0,GRVS
44,Net Sales,12  Mar-16*,16161.0,GRVS
45,Other income,12  Mar-16*,485.0,GRVS
46,Total revenues,12  Mar-16*,16646.0,GRVS
47,Gross profit,12  Mar-16*,2674.0,GRVS
48,Depreciation,12  Mar-16*,456.0,GRVS
49,Interest,12  Mar-16*,10.0,GRVS
50,Profit before tax,12  Mar-16*,2693.0,GRVS
51,Minority Interest,12  Mar-16*,0.0,GRVS
52,Prior Period Items,12  Mar-16*,0.0,GRVS
53,Extraordinary Inc (Exp),12  Mar-16*,268.0,GRVS
54,Tax,12  Mar-16*,935.0,GRVS
55,Profit after tax,12  Mar-16*,2026.0,GRVS
56,Gross profit margin,12  Mar-16*,16.5,GRVS
57,Effective tax rate,12  Mar-16*,34.7,GRVS
58,Net profit margin,12  Mar-16*,12.5,GRVS
59,Current assets,12  Mar-16*,5825.0,GRVS
60,Current liabilities,12  Mar-16*,2595.0,GRVS
61,Net working cap to sales,12  Mar-16*,20.0,GRVS
62,Current ratio,12  Mar-16*,2.2,GRVS
63,Inventory Days,12  Mar-16*,24.0,GRVS
64,Debtors Days,12  Mar-16*,45.0,GRVS
65,Net fixed assets,12  Mar-16*,3120.0,GRVS
66,Share capital,12  Mar-16*,488.0,GRVS
67,"""Free"" reserves",12  Mar-16*,8423.0,GRVS
68,Net worth,12  Mar-16*,8911.0,GRVS
69,Long term debt,12  Mar-16*,0.0,GRVS
70,Total assets,12  Mar-16*,11775.0,GRVS
71,Interest coverage,12  Mar-16*,267.6,GRVS
72,Debt to equity ratio,12  Mar-16*,0.0,GRVS
73,Sales to assets ratio,12  Mar-16*,1.4,GRVS
74,Return on assets,12  Mar-16*,17.3,GRVS
75,Return on equity,12  Mar-16*,22.7,GRVS
76,Return on capital,12  Mar-16*,33.3,GRVS
77,Exports to sales,12  Mar-16*,3.7,GRVS
78,Imports to sales,12  Mar-16*,3.8,GRVS
79,Exports (fob),12  Mar-16*,590.0,GRVS
80,Imports (cif),12  Mar-16*,612.0,GRVS
81,Fx inflow,12  Mar-16*,590.0,GRVS
82,Fx outflow,12  Mar-16*,727.0,GRVS
83,Net fx,12  Mar-16*,-137.0,GRVS
84,From Operations,12  Mar-16*,2301.0,GRVS
85,From Investments,12  Mar-16*,-700.0,GRVS
86,From Financial Activity,12  Mar-16*,-1664.0,GRVS
87,Net Cashflow,12  Mar-16*,-62.0,GRVS
88,Net Sales,12  Mar-17*,16344.0,GRVS
89,Other income,12  Mar-17*,505.0,GRVS
90,Total revenues,12  Mar-17*,16849.0,GRVS
91,Gross profit,12  Mar-17*,2434.0,GRVS
92,Depreciation,12  Mar-17*,469.0,GRVS
93,Interest,12  Mar-17*,8.0,GRVS
94,Profit before tax,12  Mar-17*,2462.0,GRVS
95,Minority Interest,12  Mar-17*,0.0,GRVS
96,Prior Period Items,12  Mar-17*,0.0,GRVS
97,Extraordinary Inc (Exp),12  Mar-17*,60.0,GRVS
98,Tax,12  Mar-17*,680.0,GRVS
