,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Sep-15,105631.0,SIEM
1,Other income,12  Sep-15,1600.0,SIEM
2,Total revenues,12  Sep-15,107231.0,SIEM
3,Gross profit,12  Sep-15,9752.0,SIEM
4,Depreciation,12  Sep-15,2235.0,SIEM
5,Interest,12  Sep-15,70.0,SIEM
6,Profit before tax,12  Sep-15,9047.0,SIEM
7,Minority Interest,12  Sep-15,0.0,SIEM
8,Prior Period Items,12  Sep-15,0.0,SIEM
9,Extraordinary Inc (Exp),12  Sep-15,7828.0,SIEM
10,Tax,12  Sep-15,5131.0,SIEM
11,Profit after tax,12  Sep-15,11744.0,SIEM
12,Gross profit margin,12  Sep-15,9.2,SIEM
13,Effective tax rate,12  Sep-15,56.7,SIEM
14,Net profit margin,12  Sep-15,11.1,SIEM
15,Current assets,12  Sep-15,79896.0,SIEM
16,Current liabilities,12  Sep-15,49367.0,SIEM
17,Net working cap to sales,12  Sep-15,28.9,SIEM
18,Current ratio,12  Sep-15,1.6,SIEM
19,Inventory Days,12  Sep-15,33.0,SIEM
20,Debtors Days,12  Sep-15,104.0,SIEM
21,Net fixed assets,12  Sep-15,13975.0,SIEM
22,Share capital,12  Sep-15,712.0,SIEM
23,"""Free"" reserves",12  Sep-15,54620.0,SIEM
24,Net worth,12  Sep-15,55332.0,SIEM
25,Long term debt,12  Sep-15,0.0,SIEM
26,Total assets,12  Sep-15,107712.0,SIEM
27,Interest coverage,12  Sep-15,130.2,SIEM
28,Debt to equity ratio,12  Sep-15,0.0,SIEM
29,Sales to assets ratio,12  Sep-15,1.0,SIEM
30,Return on assets,12  Sep-15,11.0,SIEM
31,Return on equity,12  Sep-15,21.2,SIEM
32,Return on capital,12  Sep-15,30.6,SIEM
33,Exports to sales,12  Sep-15,7.7,SIEM
34,Imports to sales,12  Sep-15,31.6,SIEM
35,Exports (fob),12  Sep-15,8186.0,SIEM
36,Imports (cif),12  Sep-15,33404.0,SIEM
37,Fx inflow,12  Sep-15,17560.0,SIEM
38,Fx outflow,12  Sep-15,40211.0,SIEM
39,Net fx,12  Sep-15,-22651.0,SIEM
40,From Operations,12  Sep-15,5744.0,SIEM
41,From Investments,12  Sep-15,6448.0,SIEM
42,From Financial Activity,12  Sep-15,-2448.0,SIEM
43,Net Cashflow,12  Sep-15,9744.0,SIEM
44,Net Sales,12  Sep-16,108095.0,SIEM
45,Other income,12  Sep-16,1644.0,SIEM
46,Total revenues,12  Sep-16,109739.0,SIEM
47,Gross profit,12  Sep-16,10204.0,SIEM
48,Depreciation,12  Sep-16,2264.0,SIEM
49,Interest,12  Sep-16,91.0,SIEM
50,Profit before tax,12  Sep-16,9493.0,SIEM
51,Minority Interest,12  Sep-16,0.0,SIEM
52,Prior Period Items,12  Sep-16,0.0,SIEM
53,Extraordinary Inc (Exp),12  Sep-16,29923.0,SIEM
54,Tax,12  Sep-16,10245.0,SIEM
55,Profit after tax,12  Sep-16,29171.0,SIEM
56,Gross profit margin,12  Sep-16,9.4,SIEM
57,Effective tax rate,12  Sep-16,107.9,SIEM
58,Net profit margin,12  Sep-16,27.0,SIEM
59,Current assets,12  Sep-16,93163.0,SIEM
60,Current liabilities,12  Sep-16,48806.0,SIEM
61,Net working cap to sales,12  Sep-16,41.0,SIEM
62,Current ratio,12  Sep-16,1.9,SIEM
63,Inventory Days,12  Sep-16,34.0,SIEM
64,Debtors Days,12  Sep-16,101.0,SIEM
65,Net fixed assets,12  Sep-16,12778.0,SIEM
66,Share capital,12  Sep-16,712.0,SIEM
67,"""Free"" reserves",12  Sep-16,67496.0,SIEM
68,Net worth,12  Sep-16,68208.0,SIEM
69,Long term debt,12  Sep-16,0.0,SIEM
70,Total assets,12  Sep-16,119539.0,SIEM
71,Interest coverage,12  Sep-16,105.3,SIEM
72,Debt to equity ratio,12  Sep-16,0.0,SIEM
73,Sales to assets ratio,12  Sep-16,0.9,SIEM
74,Return on assets,12  Sep-16,24.5,SIEM
75,Return on equity,12  Sep-16,42.8,SIEM
76,Return on capital,12  Sep-16,57.9,SIEM
77,Exports to sales,12  Sep-16,9.6,SIEM
78,Imports to sales,12  Sep-16,34.5,SIEM
79,Exports (fob),12  Sep-16,10384.0,SIEM
80,Imports (cif),12  Sep-16,37330.0,SIEM
81,Fx inflow,12  Sep-16,17092.0,SIEM
82,Fx outflow,12  Sep-16,50245.0,SIEM
83,Net fx,12  Sep-16,-33153.0,SIEM
84,From Operations,12  Sep-16,5084.0,SIEM
85,From Investments,12  Sep-16,2396.0,SIEM
86,From Financial Activity,12  Sep-16,-16123.0,SIEM
87,Net Cashflow,12  Sep-16,-8642.0,SIEM
88,Net Sales,12  Sep-17,110647.0,SIEM
89,Other income,12  Sep-17,2532.0,SIEM
90,Total revenues,12  Sep-17,113179.0,SIEM
91,Gross profit,12  Sep-17,10540.0,SIEM
92,Depreciation,12  Sep-17,1978.0,SIEM
93,Interest,12  Sep-17,79.0,SIEM
94,Profit before tax,12  Sep-17,11015.0,SIEM
95,Minority Interest,12  Sep-17,0.0,SIEM
96,Prior Period Items,12  Sep-17,0.0,SIEM
97,Extraordinary Inc (Exp),12  Sep-17,5675.0,SIEM
98,Tax,12  Sep-17,5323.0,SIEM
