,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,24018.0,ELETST
1,Other income,12  Mar-15*,622.0,ELETST
2,Total revenues,12  Mar-15*,24640.0,ELETST
3,Gross profit,12  Mar-15*,3085.0,ELETST
4,Depreciation,12  Mar-15*,706.0,ELETST
5,Interest,12  Mar-15*,1566.0,ELETST
6,Profit before tax,12  Mar-15*,1435.0,ELETST
7,Minority Interest,12  Mar-15*,-1.0,ELETST
8,Prior Period Items,12  Mar-15*,-2322.0,ELETST
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ELETST
10,Tax,12  Mar-15*,272.0,ELETST
11,Profit after tax,12  Mar-15*,-1161.0,ELETST
12,Gross profit margin,12  Mar-15*,12.8,ELETST
13,Effective tax rate,12  Mar-15*,19.0,ELETST
14,Net profit margin,12  Mar-15*,-4.8,ELETST
15,Current assets,12  Mar-15*,19920.0,ELETST
16,Current liabilities,12  Mar-15*,18065.0,ELETST
17,Net working cap to sales,12  Mar-15*,7.7,ELETST
18,Current ratio,12  Mar-15*,1.1,ELETST
19,Inventory Days,12  Mar-15*,105.0,ELETST
20,Debtors Days,12  Mar-15*,78.0,ELETST
21,Net fixed assets,12  Mar-15*,24250.0,ELETST
22,Share capital,12  Mar-15*,357.0,ELETST
23,"""Free"" reserves",12  Mar-15*,13834.0,ELETST
24,Net worth,12  Mar-15*,20704.0,ELETST
25,Long term debt,12  Mar-15*,12967.0,ELETST
26,Total assets,12  Mar-15*,52177.0,ELETST
27,Interest coverage,12  Mar-15*,1.9,ELETST
28,Debt to equity ratio,12  Mar-15*,0.6,ELETST
29,Sales to assets ratio,12  Mar-15*,0.5,ELETST
30,Return on assets,12  Mar-15*,0.8,ELETST
31,Return on equity,12  Mar-15*,-5.6,ELETST
32,Return on capital,12  Mar-15*,2.0,ELETST
33,Exports to sales,12  Mar-15*,28.6,ELETST
34,Imports to sales,12  Mar-15*,14.8,ELETST
35,Exports (fob),12  Mar-15*,6880.0,ELETST
36,Imports (cif),12  Mar-15*,3550.0,ELETST
37,Fx inflow,12  Mar-15*,6974.0,ELETST
38,Fx outflow,12  Mar-15*,5275.0,ELETST
39,Net fx,12  Mar-15*,1699.0,ELETST
40,From Operations,12  Mar-15*,4433.0,ELETST
41,From Investments,12  Mar-15*,-2160.0,ELETST
42,From Financial Activity,12  Mar-15*,-2355.0,ELETST
43,Net Cashflow,12  Mar-15*,6.0,ELETST
