,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,37719.0,BLKH
1,Other income,12  Mar-14*,141.0,BLKH
2,Total revenues,12  Mar-14*,37859.0,BLKH
3,Gross profit,12  Mar-14*,8897.0,BLKH
4,Depreciation,12  Mar-14*,1703.0,BLKH
5,Interest,12  Mar-14*,273.0,BLKH
6,Profit before tax,12  Mar-14*,7062.0,BLKH
7,Minority Interest,12  Mar-14*,0.0,BLKH
8,Prior Period Items,12  Mar-14*,0.0,BLKH
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,BLKH
10,Tax,12  Mar-14*,2316.0,BLKH
11,Profit after tax,12  Mar-14*,4746.0,BLKH
12,Gross profit margin,12  Mar-14*,23.6,BLKH
13,Effective tax rate,12  Mar-14*,32.8,BLKH
14,Net profit margin,12  Mar-14*,12.6,BLKH
15,Current assets,12  Mar-14*,14788.0,BLKH
16,Current liabilities,12  Mar-14*,12405.0,BLKH
17,Net working cap to sales,12  Mar-14*,6.3,BLKH
18,Current ratio,12  Mar-14*,1.2,BLKH
19,Inventory Days,12  Mar-14*,55.0,BLKH
20,Debtors Days,12  Mar-14*,59.0,BLKH
21,Net fixed assets,12  Mar-14*,29538.0,BLKH
22,Share capital,12  Mar-14*,193.0,BLKH
23,"""Free"" reserves",12  Mar-14*,18742.0,BLKH
24,Net worth,12  Mar-14*,18951.0,BLKH
25,Long term debt,12  Mar-14*,17064.0,BLKH
26,Total assets,12  Mar-14*,50213.0,BLKH
27,Interest coverage,12  Mar-14*,26.9,BLKH
28,Debt to equity ratio,12  Mar-14*,0.9,BLKH
29,Sales to assets ratio,12  Mar-14*,0.8,BLKH
30,Return on assets,12  Mar-14*,10.0,BLKH
31,Return on equity,12  Mar-14*,25.0,BLKH
32,Return on capital,12  Mar-14*,20.4,BLKH
33,Exports to sales,12  Mar-14*,82.0,BLKH
34,Imports to sales,12  Mar-14*,45.2,BLKH
35,Exports (fob),12  Mar-14*,30931.0,BLKH
36,Imports (cif),12  Mar-14*,17054.0,BLKH
37,Fx inflow,12  Mar-14*,31896.0,BLKH
38,Fx outflow,12  Mar-14*,18603.0,BLKH
39,Net fx,12  Mar-14*,13293.0,BLKH
40,From Operations,12  Mar-14*,6017.0,BLKH
41,From Investments,12  Mar-14*,-12296.0,BLKH
42,From Financial Activity,12  Mar-14*,3649.0,BLKH
43,Net Cashflow,12  Mar-14*,-2631.0,BLKH
44,Net Sales,12  Mar-15*,38168.0,BLKH
45,Other income,12  Mar-15*,2774.0,BLKH
46,Total revenues,12  Mar-15*,40942.0,BLKH
47,Gross profit,12  Mar-15*,7272.0,BLKH
48,Depreciation,12  Mar-15*,2437.0,BLKH
49,Interest,12  Mar-15*,476.0,BLKH
50,Profit before tax,12  Mar-15*,7133.0,BLKH
51,Minority Interest,12  Mar-15*,0.0,BLKH
52,Prior Period Items,12  Mar-15*,0.0,BLKH
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,BLKH
54,Tax,12  Mar-15*,2408.0,BLKH
55,Profit after tax,12  Mar-15*,4725.0,BLKH
56,Gross profit margin,12  Mar-15*,19.1,BLKH
57,Effective tax rate,12  Mar-15*,33.8,BLKH
58,Net profit margin,12  Mar-15*,12.4,BLKH
59,Current assets,12  Mar-15*,20714.0,BLKH
60,Current liabilities,12  Mar-15*,14930.0,BLKH
61,Net working cap to sales,12  Mar-15*,15.2,BLKH
62,Current ratio,12  Mar-15*,1.4,BLKH
63,Inventory Days,12  Mar-15*,39.0,BLKH
64,Debtors Days,12  Mar-15*,56.0,BLKH
65,Net fixed assets,12  Mar-15*,30494.0,BLKH
66,Share capital,12  Mar-15*,193.0,BLKH
67,"""Free"" reserves",12  Mar-15*,22566.0,BLKH
68,Net worth,12  Mar-15*,22760.0,BLKH
69,Long term debt,12  Mar-15*,13593.0,BLKH
70,Total assets,12  Mar-15*,53184.0,BLKH
71,Interest coverage,12  Mar-15*,16.0,BLKH
72,Debt to equity ratio,12  Mar-15*,0.6,BLKH
73,Sales to assets ratio,12  Mar-15*,0.7,BLKH
74,Return on assets,12  Mar-15*,9.8,BLKH
75,Return on equity,12  Mar-15*,20.8,BLKH
76,Return on capital,12  Mar-15*,20.9,BLKH
77,Exports to sales,12  Mar-15*,81.2,BLKH
78,Imports to sales,12  Mar-15*,40.4,BLKH
79,Exports (fob),12  Mar-15*,30990.0,BLKH
80,Imports (cif),12  Mar-15*,15420.0,BLKH
81,Fx inflow,12  Mar-15*,32218.0,BLKH
82,Fx outflow,12  Mar-15*,17948.0,BLKH
83,Net fx,12  Mar-15*,14270.0,BLKH
84,From Operations,12  Mar-15*,9841.0,BLKH
85,From Investments,12  Mar-15*,-4369.0,BLKH
86,From Financial Activity,12  Mar-15*,-1302.0,BLKH
87,Net Cashflow,12  Mar-15*,4170.0,BLKH
88,Net Sales,12  Mar-16*,32587.0,BLKH
89,Other income,12  Mar-16*,2949.0,BLKH
90,Total revenues,12  Mar-16*,35536.0,BLKH
91,Gross profit,12  Mar-16*,8781.0,BLKH
92,Depreciation,12  Mar-16*,2813.0,BLKH
93,Interest,12  Mar-16*,343.0,BLKH
94,Profit before tax,12  Mar-16*,8574.0,BLKH
95,Minority Interest,12  Mar-16*,0.0,BLKH
96,Prior Period Items,12  Mar-16*,0.0,BLKH
97,Extraordinary Inc (Exp),12  Mar-16*,0.0,BLKH
98,Tax,12  Mar-16*,2814.0,BLKH
99,Profit after tax,12  Mar-16*,5759.0,BLKH
100,Gross profit margin,12  Mar-16*,26.9,BLKH
101,Effective tax rate,12  Mar-16*,32.8,BLKH
102,Net profit margin,12  Mar-16*,17.7,BLKH
103,Current assets,12  Mar-16*,16080.0,BLKH
104,Current liabilities,12  Mar-16*,15284.0,BLKH
105,Net working cap to sales,12  Mar-16*,2.4,BLKH
