,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-16,46178.0,AMAR
1,Other income,12  Mar-16,459.0,AMAR
2,Total revenues,12  Mar-16,46636.0,AMAR
3,Gross profit,12  Mar-16,8230.0,AMAR
4,Depreciation,12  Mar-16,1407.0,AMAR
5,Interest,12  Mar-16,55.0,AMAR
6,Profit before tax,12  Mar-16,7226.0,AMAR
7,Minority Interest,12  Mar-16,0.0,AMAR
8,Prior Period Items,12  Mar-16,0.0,AMAR
9,Extraordinary Inc (Exp),12  Mar-16,0.0,AMAR
10,Tax,12  Mar-16,2310.0,AMAR
11,Profit after tax,12  Mar-16,4916.0,AMAR
12,Gross profit margin,12  Mar-16,17.8,AMAR
13,Effective tax rate,12  Mar-16,32.0,AMAR
14,Net profit margin,12  Mar-16,10.6,AMAR
15,Current assets,12  Mar-16,14081.0,AMAR
16,Current liabilities,12  Mar-16,6378.0,AMAR
17,Net working cap to sales,12  Mar-16,16.7,AMAR
18,Current ratio,12  Mar-16,2.2,AMAR
19,Inventory Days,12  Mar-16,48.0,AMAR
20,Debtors Days,12  Mar-16,47.0,AMAR
21,Net fixed assets,12  Mar-16,14706.0,AMAR
22,Share capital,12  Mar-16,171.0,AMAR
23,"""Free"" reserves",12  Mar-16,20988.0,AMAR
24,Net worth,12  Mar-16,21159.0,AMAR
25,Long term debt,12  Mar-16,725.0,AMAR
26,Total assets,12  Mar-16,29508.0,AMAR
27,Interest coverage,12  Mar-16,131.7,AMAR
28,Debt to equity ratio,12  Mar-16,0.0,AMAR
29,Sales to assets ratio,12  Mar-16,1.6,AMAR
30,Return on assets,12  Mar-16,16.8,AMAR
31,Return on equity,12  Mar-16,23.2,AMAR
32,Return on capital,12  Mar-16,33.3,AMAR
33,Exports to sales,12  Mar-16,6.0,AMAR
34,Imports to sales,12  Mar-16,27.1,AMAR
35,Exports (fob),12  Mar-16,2782.0,AMAR
36,Imports (cif),12  Mar-16,12498.0,AMAR
37,Fx inflow,12  Mar-16,2796.0,AMAR
38,Fx outflow,12  Mar-16,12583.0,AMAR
39,Net fx,12  Mar-16,-9787.0,AMAR
40,From Operations,12  Mar-16,5547.0,AMAR
41,From Investments,12  Mar-16,-3938.0,AMAR
42,From Financial Activity,12  Mar-16,-1637.0,AMAR
43,Net Cashflow,12  Mar-16,38.0,AMAR
44,Net Sales,12  Mar-17,53172.0,AMAR
45,Other income,12  Mar-17,492.0,AMAR
46,Total revenues,12  Mar-17,53664.0,AMAR
47,Gross profit,12  Mar-17,8499.0,AMAR
48,Depreciation,12  Mar-17,1912.0,AMAR
49,Interest,12  Mar-17,58.0,AMAR
50,Profit before tax,12  Mar-17,7022.0,AMAR
51,Minority Interest,12  Mar-17,0.0,AMAR
52,Prior Period Items,12  Mar-17,0.0,AMAR
53,Extraordinary Inc (Exp),12  Mar-17,0.0,AMAR
54,Tax,12  Mar-17,2237.0,AMAR
55,Profit after tax,12  Mar-17,4785.0,AMAR
56,Gross profit margin,12  Mar-17,16.0,AMAR
57,Effective tax rate,12  Mar-17,31.9,AMAR
58,Net profit margin,12  Mar-17,9.0,AMAR
59,Current assets,12  Mar-17,17586.0,AMAR
60,Current liabilities,12  Mar-17,7596.0,AMAR
61,Net working cap to sales,12  Mar-17,18.8,AMAR
62,Current ratio,12  Mar-17,2.3,AMAR
63,Inventory Days,12  Mar-17,56.0,AMAR
64,Debtors Days,12  Mar-17,39.0,AMAR
65,Net fixed assets,12  Mar-17,17273.0,AMAR
66,Share capital,12  Mar-17,171.0,AMAR
67,"""Free"" reserves",12  Mar-17,25760.0,AMAR
68,Net worth,12  Mar-17,25931.0,AMAR
69,Long term debt,12  Mar-17,690.0,AMAR
