,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,25757.0,MNGL
1,Other income,12  Mar-15,115.0,MNGL
2,Total revenues,12  Mar-15,25872.0,MNGL
3,Gross profit,12  Mar-15,1619.0,MNGL
4,Depreciation,12  Mar-15,287.0,MNGL
5,Interest,12  Mar-15,1264.0,MNGL
6,Profit before tax,12  Mar-15,183.0,MNGL
7,Minority Interest,12  Mar-15,0.0,MNGL
8,Prior Period Items,12  Mar-15,0.0,MNGL
9,Extraordinary Inc (Exp),12  Mar-15,0.0,MNGL
10,Tax,12  Mar-15,-193.0,MNGL
11,Profit after tax,12  Mar-15,375.0,MNGL
12,Gross profit margin,12  Mar-15,6.3,MNGL
13,Effective tax rate,12  Mar-15,-105.2,MNGL
14,Net profit margin,12  Mar-15,1.5,MNGL
15,Current assets,12  Mar-15,15406.0,MNGL
16,Current liabilities,12  Mar-15,14595.0,MNGL
17,Net working cap to sales,12  Mar-15,3.2,MNGL
18,Current ratio,12  Mar-15,1.1,MNGL
19,Inventory Days,12  Mar-15,47.0,MNGL
20,Debtors Days,12  Mar-15,33.0,MNGL
21,Net fixed assets,12  Mar-15,6289.0,MNGL
22,Share capital,12  Mar-15,1186.0,MNGL
23,"""Free"" reserves",12  Mar-15,4646.0,MNGL
24,Net worth,12  Mar-15,6600.0,MNGL
25,Long term debt,12  Mar-15,2093.0,MNGL
26,Total assets,12  Mar-15,24378.0,MNGL
27,Interest coverage,12  Mar-15,1.1,MNGL
28,Debt to equity ratio,12  Mar-15,0.3,MNGL
29,Sales to assets ratio,12  Mar-15,1.1,MNGL
30,Return on assets,12  Mar-15,6.7,MNGL
31,Return on equity,12  Mar-15,5.7,MNGL
32,Return on capital,12  Mar-15,16.6,MNGL
33,Exports to sales,12  Mar-15,0.0,MNGL
34,Imports to sales,12  Mar-15,43.9,MNGL
35,Exports (fob),12  Mar-15,9.0,MNGL
36,Imports (cif),12  Mar-15,11306.0,MNGL
37,Fx inflow,12  Mar-15,9.0,MNGL
38,Fx outflow,12  Mar-15,11365.0,MNGL
39,Net fx,12  Mar-15,-11356.0,MNGL
40,From Operations,12  Mar-15,6135.0,MNGL
41,From Investments,12  Mar-15,-561.0,MNGL
42,From Financial Activity,12  Mar-15,-5496.0,MNGL
43,Net Cashflow,12  Mar-15,78.0,MNGL
44,Net Sales,12  Mar-16,30000.0,MNGL
45,Other income,12  Mar-16,62.0,MNGL
46,Total revenues,12  Mar-16,30062.0,MNGL
47,Gross profit,12  Mar-16,1068.0,MNGL
48,Depreciation,12  Mar-16,313.0,MNGL
49,Interest,12  Mar-16,1121.0,MNGL
50,Profit before tax,12  Mar-16,-303.0,MNGL
51,Minority Interest,12  Mar-16,0.0,MNGL
52,Prior Period Items,12  Mar-16,0.0,MNGL
53,Extraordinary Inc (Exp),12  Mar-16,-2167.0,MNGL
54,Tax,12  Mar-16,-69.0,MNGL
55,Profit after tax,12  Mar-16,-2401.0,MNGL
56,Gross profit margin,12  Mar-16,3.6,MNGL
57,Effective tax rate,12  Mar-16,22.7,MNGL
58,Net profit margin,12  Mar-16,-8.0,MNGL
59,Current assets,12  Mar-16,18031.0,MNGL
60,Current liabilities,12  Mar-16,18571.0,MNGL
61,Net working cap to sales,12  Mar-16,-1.8,MNGL
62,Current ratio,12  Mar-16,1.0,MNGL
63,Inventory Days,12  Mar-16,29.0,MNGL
64,Debtors Days,12  Mar-16,59.0,MNGL
65,Net fixed assets,12  Mar-16,6510.0,MNGL
66,Share capital,12  Mar-16,1186.0,MNGL
67,"""Free"" reserves",12  Mar-16,2250.0,MNGL
