,0,1,name
0,Price,24.3,ADSL
1,Mkt Cap,1128.0,ADSL
2,Vol,37.5,ADSL
3,P/E,4.6,ADSL
4,P/CF,3.4,ADSL
5,EPS (TTM),5.3,ADSL
6,% ch,4.8,ADSL
7,No. of shares,46.53,ADSL
8,% ch week,4.3,ADSL
9,% ch 1-mth,33.6,ADSL
10,% ch 12-mth,83.0,ADSL
11,52 week H/L,26.3/10.7,ADSL
12,52weekHigh,26.3,ADSL
13,52weekLow,10.7,ADSL
14,Indian Promoters,44.0%,ADSL
15,Foreign collaborators,0.0%,ADSL
16,Indian inst/Mut Fund,0.0%,ADSL
17,FIIs,0.1%,ADSL
18,ADR/GDR,0.0%,ADSL
19,Free float,56.0%,ADSL
20,Shareholders,24779,ADSL
21,Pledged promoter(s) holding,0.0%,ADSL
22,REGD OFF,"Earnest House, Backbay Recl., NCPA Road, Block III, Nariman Point, Mumbai-21",ADSL
23,E-MAIL,investors@allieddigital.net,ADSL
24,TELEPHONE,(022) 6681 6681,ADSL
25,SECTOR,SOFTWARE,ADSL
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",ADSL
27,AUDITOR,K. M. Kapadia & Assoc.,ADSL
28,CHM, Nitin D. Shah (MD),ADSL
29,COMP SEC, Ravindra Joshi,ADSL
30,YEAR OF INC, 1995,ADSL
31,BSE CODE, 532875,ADSL
32,FV (Rs), 10,ADSL
33,DIV YIELD (%), -,ADSL
