,0,1,name
0,Price,9.0,DISH
1,Mkt Cap,9635.0,DISH
2,Vol,1132.6,DISH
3,P/E,-0.6,DISH
4,P/CF,3.5,DISH
5,EPS (TTM),-14.6,DISH
6,% ch,-0.2,DISH
7,No. of shares,1065.83,DISH
8,% ch week,10.4,DISH
9,% ch 1-mth,19.4,DISH
10,% ch 12-mth,-65.5,DISH
11,52 week H/L,26.5/3.9,DISH
12,52weekHigh,26.5,DISH
13,52weekLow,3.9,DISH
14,Indian Promoters,60.2%,DISH
15,Foreign collaborators,3.4%,DISH
16,Indian inst/Mut Fund,4.4%,DISH
17,FIIs,13.0%,DISH
18,ADR/GDR,8.0%,DISH
19,Free float,11.1%,DISH
20,Shareholders,163803,DISH
21,Pledged promoter(s) holding,47.8%,DISH
22,REGD OFF,"B-10, Essel House, Lawrence Road, Industrial Area, New Delhi - 110 035",DISH
23,E-MAIL,investor@dishtv.in,DISH
24,TELEPHONE,(0120) 2599 555,DISH
25,SECTOR,MEDIA,DISH
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",DISH
27,AUDITOR,B. S. R & Co.,DISH
28,CHM, Subhash Chandra,DISH
29,COMP SEC, Ranjit Singh,DISH
30,YEAR OF INC, 2006,DISH
31,BSE CODE, 532839,DISH
32,FV (Rs), 1,DISH
33,DIV YIELD (%), 9.6,DISH
