,0,1,name
0,Price,280.6,JKCO
1,Mkt Cap,33018.0,JKCO
2,Vol,24.7,JKCO
3,P/E,13.7,JKCO
4,P/CF,13.1,JKCO
5,EPS (TTM),20.4,JKCO
6,% ch,-0.6,JKCO
7,No. of shares,117.67,JKCO
8,% ch week,3.9,JKCO
9,% ch 1-mth,0.3,JKCO
10,% ch 12-mth,-13.1,JKCO
11,52 week H/L,389.4/179.8,JKCO
12,52weekHigh,389.4,JKCO
13,52weekLow,179.8,JKCO
14,Indian Promoters,45.9%,JKCO
15,Foreign collaborators,0.0%,JKCO
16,Indian inst/Mut Fund,18.1%,JKCO
17,FIIs,12.2%,JKCO
18,ADR/GDR,0.0%,JKCO
19,Free float,23.8%,JKCO
20,Shareholders,79843,JKCO
21,Pledged promoter(s) holding,0.0%,JKCO
22,REGD OFF,"Gulab Bhawan, 3rd Floor (Rear Block), 6A, Bahadur Shah Zafar Marg, New Delhi- 110 002",JKCO
23,E-MAIL,bkdaga@jkmail.com,JKCO
24,TELEPHONE,(011) 3017 9862,JKCO
25,SECTOR,CEMENT,JKCO
26,TR AGENT,"MCS Ltd., 1st Floor, Okhla Indl. Area, Phase-I, New Delhi - 110 020",JKCO
27,AUDITOR,Lodha & Co.,JKCO
28,CHM, Bharat Hari Singhania (MD),JKCO
29,COMP SEC, Brijesh K. Daga,JKCO
30,YEAR OF INC, 1938,JKCO
31,BSE CODE, 500380,JKCO
32,FV (Rs), 5,JKCO
33,DIV YIELD (%), 0.3,JKCO
