,0,1,name
0,Price,13.8,JLPH
1,Mkt Cap,142.0,JLPH
2,Vol,1.5,JLPH
3,P/E,52.4,JLPH
4,P/CF,41.6,JLPH
5,EPS (TTM),0.3,JLPH
6,% ch,-0.9,JLPH
7,No. of shares,10.26,JLPH
8,% ch week,-0.7,JLPH
9,% ch 1-mth,7.8,JLPH
10,% ch 12-mth,-4.5,JLPH
11,52 week H/L,18.3/7.6,JLPH
12,52weekHigh,18.3,JLPH
13,52weekLow,7.6,JLPH
14,Indian Promoters,72.7%,JLPH
15,Foreign collaborators,0.0%,JLPH
16,Indian inst/Mut Fund,0.0%,JLPH
17,FIIs,0.0%,JLPH
18,ADR/GDR,0.0%,JLPH
19,Free float,27.3%,JLPH
20,Shareholders,23678,JLPH
21,Pledged promoter(s) holding,0.0%,JLPH
22,REGD OFF,"260/23, Sheetal Industrial Estate, Demani Road, Dadra - 396 193",JLPH
23,E-MAIL,cs_jphoto@jindalgroup.com,JLPH
24,TELEPHONE,(0260) 2668 371,JLPH
25,SECTOR,PHOTOGRAPHIC/PLASTIC FILMS,JLPH
26,TR AGENT,"Link Intime India, 44, 2nd Flr., Naraina Indl. Area, Phase-I, New Delhi-28",JLPH
27,AUDITOR,B. K. Shroff & Co.,JLPH
28,CHM, Shammi Gupta (MD),JLPH
29,COMP SEC, V. K. Gupta,JLPH
30,YEAR OF INC, 1986,JLPH
31,BSE CODE, 532624,JLPH
32,FV (Rs), 10,JLPH
33,DIV YIELD (%), -,JLPH
