,0,1,name
0,Price,533.4,SUNP
1,Mkt Cap,1283642.0,SUNP
2,Vol,166.3,SUNP
3,P/E,502.2,SUNP
4,P/CF,25.9,SUNP
5,EPS (TTM),1.1,SUNP
6,% ch,0.1,SUNP
7,No. of shares,2406.75,SUNP
8,% ch week,0.9,SUNP
9,% ch 1-mth,9.9,SUNP
10,% ch 12-mth,27.2,SUNP
11,52 week H/L,550.7/315.2,SUNP
12,52weekHigh,550.7,SUNP
13,52weekLow,315.2,SUNP
14,Indian Promoters,63.7%,SUNP
15,Foreign collaborators,0.0%,SUNP
16,Indian inst/Mut Fund,5.1%,SUNP
17,FIIs,23.0%,SUNP
18,ADR/GDR,0.0%,SUNP
19,Free float,8.3%,SUNP
20,Shareholders,133026,SUNP
21,Pledged promoter(s) holding,0.5%,SUNP
22,REGD OFF,"Sun Pharma Advanced Research Centre, Tandalja, Vadodara - 390 020",SUNP
23,E-MAIL,sunil.ajmera@sunpharma.com,SUNP
24,TELEPHONE,(022) 6696 9696,SUNP
25,SECTOR,PHARMACEUTICALS,SUNP
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",SUNP
27,AUDITOR,Deloitte Haskins & Sells,SUNP
28,CHM, Israel Makov,SUNP
29,COMP SEC, Sunil R. Ajmera,SUNP
30,YEAR OF INC, 1993,SUNP
31,BSE CODE, 524715,SUNP
32,FV (Rs), 1,SUNP
33,DIV YIELD (%), 0.5,SUNP
