,0,1,name
0,Price,16.2,PCJL
1,Mkt Cap,5792.0,PCJL
2,Vol,464.8,PCJL
3,P/E,7.4,PCJL
4,P/CF,29.7,PCJL
5,EPS (TTM),2.2,PCJL
6,% ch,0.4,PCJL
7,No. of shares,358.00,PCJL
8,% ch week,1.8,PCJL
9,% ch 1-mth,3.7,PCJL
10,% ch 12-mth,-48.5,PCJL
11,52 week H/L,44.9/7.8,PCJL
12,52weekHigh,44.9,PCJL
13,52weekLow,7.8,PCJL
14,Indian Promoters,70.6%,PCJL
15,Foreign collaborators,0.0%,PCJL
16,Indian inst/Mut Fund,2.4%,PCJL
17,FIIs,13.0%,PCJL
18,ADR/GDR,0.0%,PCJL
19,Free float,14.1%,PCJL
20,Shareholders,21210,PCJL
21,Pledged promoter(s) holding,0.0%,PCJL
22,REGD OFF,"24/2708, Bank Street, Karol Bagh, New Delhi - 110 005",PCJL
23,E-MAIL,investors@pcjewellers.com,PCJL
24,TELEPHONE,(011) 4710 4810,PCJL
25,SECTOR,GEMS & JEWELLERY,PCJL
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",PCJL
27,AUDITOR,"Walker, Chandiok & Co.",PCJL
28,CHM, Padam Chand Gupta,PCJL
29,COMP SEC, Vijay Panwar,PCJL
30,YEAR OF INC, 2005,PCJL
31,BSE CODE, 534809,PCJL
32,FV (Rs), 10,PCJL
33,DIV YIELD (%), -,PCJL
