,0,1,name
0,Price,122.1,TELCO
1,Mkt Cap,352401.0,TELCO
2,Vol,57.5,TELCO
3,P/E,-2.2,TELCO
4,P/CF,3.4,TELCO
5,EPS (TTM),-55.2,TELCO
6,% ch,0.7,TELCO
7,No. of shares,2887.35,TELCO
8,% ch week,-1.2,TELCO
9,% ch 1-mth,17.6,TELCO
10,% ch 12-mth,10.5,TELCO
11,52 week H/L,201.8/63.6,TELCO
12,52weekHigh,201.8,TELCO
13,52weekLow,63.6,TELCO
14,Indian Promoters,34.3%,TELCO
15,Foreign collaborators,0.0%,TELCO
16,Indian inst/Mut Fund,10.1%,TELCO
17,FIIs,27.0%,TELCO
18,ADR/GDR,21.3%,TELCO
19,Free float,7.3%,TELCO
20,Shareholders,356574,TELCO
21,Pledged promoter(s) holding,6.5%,TELCO
22,REGD OFF,"Bombay House, 24, Homi Mody Street, Hutatma Chowk, Mumbai - 400 001",TELCO
23,E-MAIL,inv_rel@tatamotors.com,TELCO
24,TELEPHONE,(022) 6665 8282,TELCO
25,SECTOR,AUTOMOBILES/VEHICLES,TELCO
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Indl. Est., E.Moses Road, Mumbai-11",TELCO
27,AUDITOR,Deloitte Haskin & Sells,TELCO
28,CHM, Cyrus P. Mistry,TELCO
29,COMP SEC, H. K. Sethna,TELCO
30,YEAR OF INC, 1945,TELCO
31,BSE CODE, 500570,TELCO
32,FV (Rs), 2,TELCO
33,DIV YIELD (%), -,TELCO
