,0,1,name
0,Price,318.8,TTSP
1,Mkt Cap,4909.0,TTSP
2,Vol,0.0,TTSP
3,P/E,-0.9,TTSP
4,P/CF,3.6,TTSP
5,EPS (TTM),-343.1,TTSP
6,% ch,0.0,TTSP
7,No. of shares,15.40,TTSP
8,% ch week,0.0,TTSP
9,% ch 1-mth,24.3,TTSP
10,% ch 12-mth,-24.4,TTSP
11,52 week H/L,486.8/160.7,TTSP
12,52weekHigh,486.8,TTSP
13,52weekLow,160.7,TTSP
14,Indian Promoters,54.5%,TTSP
15,Foreign collaborators,0.0%,TTSP
16,Indian inst/Mut Fund,2.9%,TTSP
17,FIIs,9.2%,TTSP
18,ADR/GDR,0.0%,TTSP
19,Free float,33.3%,TTSP
20,Shareholders,26658,TTSP
21,Pledged promoter(s) holding,0.0%,TTSP
22,REGD OFF,"Post - Joda, Dist - Keonjhar, Orissa - 758 034",TTSP
23,E-MAIL,info@tatasponge.com,TTSP
24,TELEPHONE,(06767) 284 236,TTSP
25,SECTOR,STEEL & RELATED,TTSP
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Rd., Mumbai-11",TTSP
27,AUDITOR,Deloitte Haskins & Sells,TTSP
28,CHM, A. M. Misra,TTSP
29,COMP SEC, S. S. Dhanjal,TTSP
30,YEAR OF INC, 1982,TTSP
31,BSE CODE, 513010,TTSP
32,FV (Rs), 10,TTSP
33,DIV YIELD (%), 3.9,TTSP
