,0,1,name
0,Price,81.9,DEN
1,Mkt Cap,14586.0,DEN
2,Vol,0.4,DEN
3,P/E,13.8,DEN
4,P/CF,-27.2,DEN
5,EPS (TTM),5.9,DEN
6,% ch,-0.2,DEN
7,No. of shares,178.20,DEN
8,% ch week,0.6,DEN
9,% ch 1-mth,-15.8,DEN
10,% ch 12-mth,-9.8,DEN
11,52 week H/L,115.1/25.9,DEN
12,52weekHigh,115.1,DEN
13,52weekLow,25.9,DEN
14,Indian Promoters,40.1%,DEN
15,Foreign collaborators,0.0%,DEN
16,Indian inst/Mut Fund,1.3%,DEN
17,FIIs,20.9%,DEN
18,ADR/GDR,0.0%,DEN
19,Free float,37.7%,DEN
20,Shareholders,9090,DEN
21,Pledged promoter(s) holding,0.0%,DEN
22,REGD OFF,"236, Okhla Industrial Estate, Phase III, New Delhi - 110 020",DEN
23,E-MAIL,jatin.mahajan@denonline.in,DEN
24,TELEPHONE,(011) 4052 2200,DEN
25,SECTOR,MEDIA,DEN
26,TR AGENT,"Karvy Computer, 46, Avenue 4, St. No. 1, Banjara Hills, Hyderabad-34",DEN
27,AUDITOR,Deloitte Haskins & Sells,DEN
28,CHM, Sameer Manchanda (MD),DEN
29,COMP SEC, Jatin Mahajan,DEN
30,YEAR OF INC, 2007,DEN
31,BSE CODE, 533137,DEN
32,FV (Rs), 10,DEN
33,DIV YIELD (%), -,DEN
