,0,1,name
0,Price,29.7,BSES
1,Mkt Cap,7929.0,BSES
2,Vol,261.3,BSES
3,P/E,-1.5,BSES
4,P/CF,0.3,BSES
5,EPS (TTM),-20.0,BSES
6,% ch,-3.3,BSES
7,No. of shares,267.42,BSES
8,% ch week,-5.0,BSES
9,% ch 1-mth,-7.9,BSES
10,% ch 12-mth,-30.6,BSES
11,52 week H/L,49.4/8.7,BSES
12,52weekHigh,49.4,BSES
13,52weekLow,8.7,BSES
14,Indian Promoters,48.5%,BSES
15,Foreign collaborators,0.0%,BSES
16,Indian inst/Mut Fund,17.8%,BSES
17,FIIs,19.6%,BSES
18,ADR/GDR,1.7%,BSES
19,Free float,12.4%,BSES
20,Shareholders,1171518,BSES
21,Pledged promoter(s) holding,27.0%,BSES
22,REGD OFF,"H Block, 1st Floor, Dhirubhai Ambani Knowledge City, Navi Mumbai - 400 710",BSES
23,E-MAIL,ramesh.shenoy@relianceada.com,BSES
24,TELEPHONE,(022) 3009 8181,BSES
25,SECTOR,POWER,BSES
26,TR AGENT,"Karvy Computershare, Madhura Estates, 1-9/13/C, Hyderabad-81",BSES
27,AUDITOR,Haribhakti & Co.,BSES
28,CHM, Anil Ambani,BSES
29,COMP SEC, Ramesh Shenoy,BSES
30,YEAR OF INC, 1929,BSES
31,BSE CODE, 500390,BSES
32,FV (Rs), 10,BSES
33,DIV YIELD (%), 31.5,BSES
