,0,1,name
0,Price,54.7,IRMED
1,Mkt Cap,5014.0,IRMED
2,Vol,33.3,IRMED
3,P/E,11.5,IRMED
4,P/CF,8.6,IRMED
5,EPS (TTM),4.8,IRMED
6,% ch,-4.9,IRMED
7,No. of shares,91.67,IRMED
8,% ch week,-0.8,IRMED
9,% ch 1-mth,10.3,IRMED
10,% ch 12-mth,51.1,IRMED
11,52 week H/L,65.0/27.5,IRMED
12,52weekHigh,65.0,IRMED
13,52weekLow,27.5,IRMED
14,Indian Promoters,49.4%,IRMED
15,Foreign collaborators,1.6%,IRMED
16,Indian inst/Mut Fund,1.3%,IRMED
17,FIIs,0.5%,IRMED
18,ADR/GDR,0.0%,IRMED
19,Free float,47.2%,IRMED
20,Shareholders,38169,IRMED
21,Pledged promoter(s) holding,0.0%,IRMED
22,REGD OFF,"Sarita Vihar, Delhi - Mathura Road, New Delhi - 110 076",IRMED
23,E-MAIL,asinghal@apollohospitals.com,IRMED
24,TELEPHONE,(011) 2692 5858,IRMED
25,SECTOR,HEALTH SERVICES,IRMED
26,TR AGENT,"Link Intime India, 44, 2nd Flr., Naraina Indl. Area, Phase I, New Delhi-28",IRMED
27,AUDITOR,S. C. Vasudeva & Co.,IRMED
28,CHM, S. K. Srivastava,IRMED
29,COMP SEC, A. K. Singhal,IRMED
30,YEAR OF INC, 1900,IRMED
31,BSE CODE, 532150,IRMED
32,FV (Rs), 10,IRMED
33,DIV YIELD (%), 2.9,IRMED
