,0,1,name
0,Price,201.4,SBI
1,Mkt Cap,1563423.0,SBI
2,Vol,2098.2,SBI
3,P/E,9.6,SBI
4,P/CF,1.3,SBI
5,EPS (TTM),21.1,SBI
6,% ch,1.5,SBI
7,No. of shares,7762.78,SBI
8,% ch week,4.3,SBI
9,% ch 1-mth,5.0,SBI
10,% ch 12-mth,-28.1,SBI
11,52 week H/L,351.0/149.6,SBI
12,52weekHigh,351.0,SBI
13,52weekLow,149.6,SBI
14,Indian Promoters,58.6%,SBI
15,Foreign collaborators,0.0%,SBI
16,Indian inst/Mut Fund,20.9%,SBI
17,FIIs,9.7%,SBI
18,ADR/GDR,2.1%,SBI
19,Free float,8.7%,SBI
20,Shareholders,855889,SBI
21,Pledged promoter(s) holding,0.0%,SBI
22,REGD OFF,"State Bank Bhavan, M.C. Road, Nariman Point, Mumbai - 400 021",SBI
23,E-MAIL,investor.complaints@sbi.co.in,SBI
24,TELEPHONE,(022) 2274 0841,SBI
25,SECTOR,BANKING,SBI
26,TR AGENT,"Datamatics Services, B-5, MIDC, Part B, Cross Lane, Mumbai-93",SBI
27,AUDITOR,S. Venkatram & Co.,SBI
28,CHM, Arundhati Bhattacharya (MD),SBI
29,COMP SEC, T. S. Krishnaswamy,SBI
30,YEAR OF INC, 1955,SBI
31,BSE CODE, 500112,SBI
32,FV (Rs), 1,SBI
33,DIV YIELD (%), -,SBI
