,0,1,name
0,Price,126.5,ASTM
1,Mkt Cap,10347.0,ASTM
2,Vol,94.5,ASTM
3,P/E,21.9,ASTM
4,P/CF,25.6,ASTM
5,EPS (TTM),5.8,ASTM
6,% ch,-0.2,ASTM
7,No. of shares,81.83,ASTM
8,% ch week,7.6,ASTM
9,% ch 1-mth,16.1,ASTM
10,% ch 12-mth,71.1,ASTM
11,52 week H/L,132.0/45.9,ASTM
12,52weekHigh,132.0,ASTM
13,52weekLow,45.9,ASTM
14,Indian Promoters,17.0%,ASTM
15,Foreign collaborators,1.1%,ASTM
16,Indian inst/Mut Fund,23.4%,ASTM
17,FIIs,0.1%,ASTM
18,ADR/GDR,0.0%,ASTM
19,Free float,58.4%,ASTM
20,Shareholders,31756,ASTM
21,Pledged promoter(s) holding,0.0%,ASTM
22,REGD OFF,"Astra Towers, No. 12 (P), Kothaguda Post, Kondapur, Hitech City, Hyderabad-84",ASTM
23,E-MAIL,tan@astramwp.com,ASTM
24,TELEPHONE,(040) 3061 8000,ASTM
25,SECTOR,CAPITAL GOODS,ASTM
26,TR AGENT,"Purva Sharegistry, Shiv Shakti Indl. Estate, JR Boricha Marg, Mumbai-11",ASTM
27,AUDITOR,Amar & Raju,ASTM
28,CHM, Shiban K. Koul,ASTM
29,COMP SEC, T. Anjaneyulu,ASTM
30,YEAR OF INC, 1991,ASTM
31,BSE CODE, 532493,ASTM
32,FV (Rs), 2,ASTM
33,DIV YIELD (%), 0.2,ASTM
