,0,1,name
0,Price,179.9,KOLTE
1,Mkt Cap,13631.0,KOLTE
2,Vol,9.1,KOLTE
3,P/E,13.7,KOLTE
4,P/CF,11.9,KOLTE
5,EPS (TTM),13.2,KOLTE
6,% ch,5.0,KOLTE
7,No. of shares,75.77,KOLTE
8,% ch week,4.0,KOLTE
9,% ch 1-mth,24.8,KOLTE
10,% ch 12-mth,-21.4,KOLTE
11,52 week H/L,288.0/103.1,KOLTE
12,52weekHigh,288.0,KOLTE
13,52weekLow,103.1,KOLTE
14,Indian Promoters,74.5%,KOLTE
15,Foreign collaborators,0.0%,KOLTE
16,Indian inst/Mut Fund,0.3%,KOLTE
17,FIIs,8.3%,KOLTE
18,ADR/GDR,0.0%,KOLTE
19,Free float,16.9%,KOLTE
20,Shareholders,45265,KOLTE
21,Pledged promoter(s) holding,0.0%,KOLTE
22,REGD OFF,"2nd Floor, City Point, Dhole Patil Road, Pune - 411 001",KOLTE
23,E-MAIL,investorrelation@koltepatil.com,KOLTE
24,TELEPHONE,(020) 6622 6500,KOLTE
25,SECTOR,CONSTRUCTION,KOLTE
26,TR AGENT,"Bigshare Services, Ansa Indl. Estate, Saki Naka, Andheri (E), Mumbai-72",KOLTE
27,AUDITOR,Deloitte Haskins & Sells,KOLTE
28,CHM, Rajesh Patil (MD),KOLTE
29,COMP SEC, Vinod Patil,KOLTE
30,YEAR OF INC, 1991,KOLTE
31,BSE CODE, 532924,KOLTE
32,FV (Rs), 10,KOLTE
33,DIV YIELD (%), 0.8,KOLTE
