,0,1,name
0,Price,111.6,ALSTM
1,Mkt Cap,28574.0,ALSTM
2,Vol,18.8,ALSTM
3,P/E,21.3,ALSTM
4,P/CF,9.7,ALSTM
5,EPS (TTM),5.2,ALSTM
6,% ch,0.6,ALSTM
7,No. of shares,256.04,ALSTM
8,% ch week,9.2,ALSTM
9,% ch 1-mth,32.8,ALSTM
10,% ch 12-mth,-28.1,ALSTM
11,52 week H/L,219.8/58.0,ALSTM
12,52weekHigh,219.8,ALSTM
13,52weekLow,58.0,ALSTM
14,Indian Promoters,68.5%,ALSTM
15,Foreign collaborators,6.5%,ALSTM
16,Indian inst/Mut Fund,15.3%,ALSTM
17,FIIs,1.2%,ALSTM
18,ADR/GDR,0.0%,ALSTM
19,Free float,8.5%,ALSTM
20,Shareholders,45045,ALSTM
21,Pledged promoter(s) holding,0.0%,ALSTM
22,REGD OFF,"A-18, First Floor, Okhla Industrial Area, Phase II, New Delhi - 110 020",ALSTM
23,E-MAIL,manojprasad.singh@alstom.com,ALSTM
24,TELEPHONE,(011) 4161 0660,ALSTM
25,SECTOR,CAPITAL GOODS,ALSTM
26,TR AGENT,"CB Management Services, P-22, Bondel Road, Kolkata-19",ALSTM
27,AUDITOR,S. N. Dhawan & Co.,ALSTM
28,CHM, T. S. Vishwanath,ALSTM
29,COMP SEC, Manoj Prasad Singh,ALSTM
30,YEAR OF INC, 1957,ALSTM
31,BSE CODE, 522275,ALSTM
32,FV (Rs), 2,ALSTM
33,DIV YIELD (%), 1.6,ALSTM
