,0,1,name
0,Price,20917.4,BR3M
1,Mkt Cap,235635.0,BR3M
2,Vol,0.3,BR3M
3,P/E,73.1,BR3M
4,P/CF,60.9,BR3M
5,EPS (TTM),286.0,BR3M
6,% ch,1.5,BR3M
7,No. of shares,11.27,BR3M
8,% ch week,-0.1,BR3M
9,% ch 1-mth,-2.7,BR3M
10,% ch 12-mth,1.6,BR3M
11,52 week H/L,"25,208.7/15,685.6",BR3M
12,52weekHigh,"25,208.7",BR3M
13,52weekLow,"15,685.6",BR3M
14,Indian Promoters,0.0%,BR3M
15,Foreign collaborators,75.0%,BR3M
16,Indian inst/Mut Fund,3.8%,BR3M
17,FIIs,9.3%,BR3M
18,ADR/GDR,0.0%,BR3M
19,Free float,11.9%,BR3M
20,Shareholders,9225,BR3M
21,Pledged promoter(s) holding,0.0%,BR3M
22,REGD OFF,"Plot No.48-51, Electronics City, Hosur Road, Bangalore - 560 100",BR3M
23,E-MAIL,vsrinivasan@mmm.com,BR3M
24,TELEPHONE,(080) 2852 0203,BR3M
25,SECTOR,DIVERSIFIED,BR3M
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-34",BR3M
27,AUDITOR,Lovelock & Lewes,BR3M
28,CHM, D. J. Balaji Rao,BR3M
29,COMP SEC, V. Srinivasan,BR3M
30,YEAR OF INC, 1987,BR3M
31,BSE CODE, 523395,BR3M
32,FV (Rs), 10,BR3M
33,DIV YIELD (%), -,BR3M
