,0,1,name
0,Price,1389.4,NILK
1,Mkt Cap,20729.0,NILK
2,Vol,5.8,NILK
3,P/E,17.0,NILK
4,P/CF,15.7,NILK
5,EPS (TTM),81.8,NILK
6,% ch,0.2,NILK
7,No. of shares,14.92,NILK
8,% ch week,11.1,NILK
9,% ch 1-mth,16.7,NILK
10,% ch 12-mth,39.9,NILK
11,52 week H/L,"1,544.2/911.0",NILK
12,52weekHigh,"1,544.2",NILK
13,52weekLow,911.0,NILK
14,Indian Promoters,64.1%,NILK
15,Foreign collaborators,0.0%,NILK
16,Indian inst/Mut Fund,4.2%,NILK
17,FIIs,2.3%,NILK
18,ADR/GDR,0.0%,NILK
19,Free float,29.4%,NILK
20,Shareholders,11254,NILK
21,Pledged promoter(s) holding,0.0%,NILK
22,REGD OFF,"354/2/3, Nr. Rakholi Bridge, Silvassa-Khanvel Rd., Vasona, Silvassa-30",NILK
23,E-MAIL,investor@nilkamal.com,NILK
24,TELEPHONE,(022) 4235 8888,NILK
25,SECTOR,PLASTICS,NILK
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd, LBS Marg, Mumbai-78",NILK
27,AUDITOR,Vora & Associates,NILK
28,CHM, Vamanrai V. Parekh,NILK
29,COMP SEC, Priti P. Dave,NILK
30,YEAR OF INC, 1985,NILK
31,BSE CODE, 523385,NILK
32,FV (Rs), 10,NILK
33,DIV YIELD (%), 0.6,NILK
