,0,1,name
0,Price,186.0,CENKA
1,Mkt Cap,4064.0,CENKA
2,Vol,1.1,CENKA
3,P/E,4.3,CENKA
4,P/CF,3.3,CENKA
5,EPS (TTM),43.7,CENKA
6,% ch,0.6,CENKA
7,No. of shares,21.85,CENKA
8,% ch week,13.3,CENKA
9,% ch 1-mth,3.3,CENKA
10,% ch 12-mth,4.9,CENKA
11,52 week H/L,218.5/100.0,CENKA
12,52weekHigh,218.5,CENKA
13,52weekLow,100.0,CENKA
14,Indian Promoters,31.4%,CENKA
15,Foreign collaborators,0.0%,CENKA
16,Indian inst/Mut Fund,8.0%,CENKA
17,FIIs,1.2%,CENKA
18,ADR/GDR,0.0%,CENKA
19,Free float,59.4%,CENKA
20,Shareholders,47623,CENKA
21,Pledged promoter(s) holding,19.6%,CENKA
22,REGD OFF,"Century Arcade, 2nd Floor, Narangi Baug Road, Pune - 411 001",CENKA
23,E-MAIL,investor@centuryenka.com,CENKA
24,TELEPHONE,(020) 2616 6511,CENKA
25,SECTOR,DIVERSIFIED,CENKA
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",CENKA
27,AUDITOR,Price Waterhouse,CENKA
28,CHM, B. K. Birla,CENKA
29,COMP SEC, C. B. Gagrani,CENKA
30,YEAR OF INC, 1965,CENKA
31,BSE CODE, 500280,CENKA
32,FV (Rs), 10,CENKA
33,DIV YIELD (%), 3.8,CENKA
