,0,1,name
0,Price,36.4,KARUR
1,Mkt Cap,22149.0,KARUR
2,Vol,0.8,KARUR
3,P/E,9.4,KARUR
4,P/CF,1.3,KARUR
5,EPS (TTM),3.9,KARUR
6,% ch,1.3,KARUR
7,No. of shares,609.32,KARUR
8,% ch week,1.0,KARUR
9,% ch 1-mth,20.2,KARUR
10,% ch 12-mth,-38.6,KARUR
11,52 week H/L,65.0/18.2,KARUR
12,52weekHigh,65.0,KARUR
13,52weekLow,18.2,KARUR
14,Indian Promoters,3.0%,KARUR
15,Foreign collaborators,0.0%,KARUR
16,Indian inst/Mut Fund,12.4%,KARUR
17,FIIs,25.1%,KARUR
18,ADR/GDR,0.0%,KARUR
19,Free float,59.4%,KARUR
20,Shareholders,74641,KARUR
21,Pledged promoter(s) holding,8.7%,KARUR
22,REGD OFF,"Erode Road, P. B. No. 21, Tamil Nadu, Karur - 639 002",KARUR
23,E-MAIL,kvb_sig@kvbmail.com,KARUR
24,TELEPHONE,(04324) 269 440,KARUR
25,SECTOR,BANKING,KARUR
26,TR AGENT,"SKDC Consultants, Kanapathy Towers, 3rd Flr., Ganapathy, Coimbatore-06",KARUR
27,AUDITOR,R. K. Kumar & Co,KARUR
28,CHM, K. P. Kumar,KARUR
29,COMP SEC, R. Kannan,KARUR
30,YEAR OF INC, 1916,KARUR
31,BSE CODE, 590003,KARUR
32,FV (Rs), 10,KARUR
33,DIV YIELD (%), 0.4,KARUR
