,0,1,name
0,Price,48.9,KBANK
1,Mkt Cap,13819.0,KBANK
2,Vol,26.8,KBANK
3,P/E,3.2,KBANK
4,P/CF,0.8,KBANK
5,EPS (TTM),15.3,KBANK
6,% ch,1.3,KBANK
7,No. of shares,282.61,KBANK
8,% ch week,14.4,KBANK
9,% ch 1-mth,10.1,KBANK
10,% ch 12-mth,-30.0,KBANK
11,52 week H/L,75.3/34.2,KBANK
12,52weekHigh,75.3,KBANK
13,52weekLow,34.2,KBANK
14,Indian Promoters,0.0%,KBANK
15,Foreign collaborators,0.0%,KBANK
16,Indian inst/Mut Fund,21.1%,KBANK
17,FIIs,10.0%,KBANK
18,ADR/GDR,0.0%,KBANK
19,Free float,68.9%,KBANK
20,Shareholders,123252,KBANK
21,Pledged promoter(s) holding,0.0%,KBANK
22,REGD OFF,"Mahaveera Circle, Kankanady, Mangalore - 575 002",KBANK
23,E-MAIL,investor.grievances@ktkbank.com,KBANK
24,TELEPHONE,(0824) 2228 222,KBANK
25,SECTOR,BANKING,KBANK
26,TR AGENT,"Integrated Enterp., 30, Ramana Residency, 4th Cross, Malleswaram, Bangalore-03",KBANK
27,AUDITOR,R. K. Kumar & Co.,KBANK
28,CHM, Ananthakrishna,KBANK
29,COMP SEC, Y. V. Balachandra,KBANK
30,YEAR OF INC, 1924,KBANK
31,BSE CODE, 532652,KBANK
32,FV (Rs), 10,KBANK
33,DIV YIELD (%), 6.1,KBANK
