,0,1,name
0,Price,1574.4,HYDI
1,Mkt Cap,11761.0,HYDI
2,Vol,2.5,HYDI
3,P/E,14.6,HYDI
4,P/CF,6.9,HYDI
5,EPS (TTM),108.1,HYDI
6,% ch,0.0,HYDI
7,No. of shares,7.47,HYDI
8,% ch week,2.4,HYDI
9,% ch 1-mth,24.2,HYDI
10,% ch 12-mth,32.0,HYDI
11,52 week H/L,"1,670.0/497.2",HYDI
12,52weekHigh,"1,670.0",HYDI
13,52weekLow,497.2,HYDI
14,Indian Promoters,41.0%,HYDI
15,Foreign collaborators,0.1%,HYDI
16,Indian inst/Mut Fund,4.8%,HYDI
17,FIIs,0.0%,HYDI
18,ADR/GDR,0.0%,HYDI
19,Free float,54.2%,HYDI
20,Shareholders,15355,HYDI
21,Pledged promoter(s) holding,0.0%,HYDI
22,REGD OFF,"Sanatnagar, Hyderabad - 500 018, Telangana",HYDI
23,E-MAIL,po@hilhyd.ccmail.gnhyd.globalnet.ems.vsnl.net.in,HYDI
24,TELEPHONE,(040) 270 601,HYDI
25,SECTOR,CONSTRUCTION,HYDI
26,TR AGENT,Same as above,HYDI
27,AUDITOR,S. R. Batliboi & Co.,HYDI
28,CHM, C. K. Birla,HYDI
29,COMP SEC, P.Rajesh Kumar Jain,HYDI
30,YEAR OF INC, 1946,HYDI
31,BSE CODE, 509675,HYDI
32,FV (Rs), 10,HYDI
33,DIV YIELD (%), 1.6,HYDI
