,0,1,name
0,Price,69.7,BDYN
1,Mkt Cap,14397.0,BDYN
2,Vol,21.0,BDYN
3,P/E,8.4,BDYN
4,P/CF,22.4,BDYN
5,EPS (TTM),8.3,BDYN
6,% ch,-1.4,BDYN
7,No. of shares,206.55,BDYN
8,% ch week,0.9,BDYN
9,% ch 1-mth,6.8,BDYN
10,% ch 12-mth,0.1,BDYN
11,52 week H/L,101.8/36.2,BDYN
12,52weekHigh,101.8,BDYN
13,52weekLow,36.2,BDYN
14,Indian Promoters,44.7%,BDYN
15,Foreign collaborators,7.6%,BDYN
16,Indian inst/Mut Fund,11.1%,BDYN
17,FIIs,7.0%,BDYN
18,ADR/GDR,1.4%,BDYN
19,Free float,28.2%,BDYN
20,Shareholders,99179,BDYN
21,Pledged promoter(s) holding,4.3%,BDYN
22,REGD OFF,"Neville House, J. N. Heredia Marg, Ballard Estate, Mumbai - 400 001",BDYN
23,E-MAIL,grievance_redressal_cell@bombaydyeing.com,BDYN
24,TELEPHONE,(022) 6662 0000,BDYN
25,SECTOR,TEXTILES,BDYN
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",BDYN
27,AUDITOR,Kalyaniwalla & Mistry,BDYN
28,CHM, Nusli N. Wadia,BDYN
29,COMP SEC, J. C. Bham,BDYN
30,YEAR OF INC, 1879,BDYN
31,BSE CODE, 500020,BDYN
32,FV (Rs), 2,BDYN
33,DIV YIELD (%), 1.4,BDYN
