,0,1,name
0,Price,31.0,UNBK
1,Mkt Cap,19677.0,UNBK
2,Vol,5.7,UNBK
3,P/E,-0.7,UNBK
4,P/CF,0.4,UNBK
5,EPS (TTM),-45.6,UNBK
6,% ch,0.2,UNBK
7,No. of shares,635.78,UNBK
8,% ch week,5.6,UNBK
9,% ch 1-mth,1.5,UNBK
10,% ch 12-mth,-49.7,UNBK
11,52 week H/L,65.7/22.6,UNBK
12,52weekHigh,65.7,UNBK
13,52weekLow,22.6,UNBK
14,Indian Promoters,60.1%,UNBK
15,Foreign collaborators,0.0%,UNBK
16,Indian inst/Mut Fund,16.6%,UNBK
17,FIIs,8.5%,UNBK
18,ADR/GDR,0.0%,UNBK
19,Free float,14.8%,UNBK
20,Shareholders,235817,UNBK
21,Pledged promoter(s) holding,0.0%,UNBK
22,REGD OFF,"Union Bank Bhavan, 239, Vidhan Bhavan Marg, Nariman Point, Mumbai-21",UNBK
23,E-MAIL,investorservices@unionbankofindia.com,UNBK
24,TELEPHONE,(022) 2289 6643,UNBK
25,SECTOR,BANKING,UNBK
26,TR AGENT,"Datamatics Financial, B-5, Cross Lane, MIDC, Marol, Mumbai-93",UNBK
27,AUDITOR,Shah Gupta & Co.,UNBK
28,CHM, Arun Tiwari (MD),UNBK
29,COMP SEC, Neha Agrawal,UNBK
30,YEAR OF INC, 1919,UNBK
31,BSE CODE, 532477,UNBK
32,FV (Rs), 10,UNBK
33,DIV YIELD (%), -,UNBK
