,0,1,name
0,Price,40.8,BHEL
1,Mkt Cap,149550.0,BHEL
2,Vol,230.3,BHEL
3,P/E,-10.2,BHEL
4,P/CF,9.0,BHEL
5,EPS (TTM),-4.0,BHEL
6,% ch,-0.4,BHEL
7,No. of shares,3669.93,BHEL
8,% ch week,10.0,BHEL
9,% ch 1-mth,10.4,BHEL
10,% ch 12-mth,-18.4,BHEL
11,52 week H/L,61.3/19.2,BHEL
12,52weekHigh,61.3,BHEL
13,52weekLow,19.2,BHEL
14,Indian Promoters,63.1%,BHEL
15,Foreign collaborators,0.0%,BHEL
16,Indian inst/Mut Fund,16.6%,BHEL
17,FIIs,15.9%,BHEL
18,ADR/GDR,0.0%,BHEL
19,Free float,4.4%,BHEL
20,Shareholders,390318,BHEL
21,Pledged promoter(s) holding,0.0%,BHEL
22,REGD OFF,"BHEL House, Siri Fort, New Delhi - 110 049",BHEL
23,E-MAIL,shareholderquery@bhel.in,BHEL
24,TELEPHONE,(011) 2600 1046,BHEL
25,SECTOR,CAPITAL GOODS,BHEL
26,TR AGENT,"Karvy Computer., Arunachal Bldg., 19, Barakhamba Rd., New Delhi-01",BHEL
27,AUDITOR,S. N. Dhawan & Co.,BHEL
28,CHM, B. Prasada Rao (MD),BHEL
29,COMP SEC, I. P. Singh,BHEL
30,YEAR OF INC, 1964,BHEL
31,BSE CODE, 500103,BHEL
32,FV (Rs), 2,BHEL
33,DIV YIELD (%), 9.8,BHEL
