,0,1,name
0,Price,90.9,SGEAR
1,Mkt Cap,7428.0,SGEAR
2,Vol,2.9,SGEAR
3,P/E,29.5,SGEAR
4,P/CF,16.9,SGEAR
5,EPS (TTM),3.1,SGEAR
6,% ch,-0.6,SGEAR
7,No. of shares,81.72,SGEAR
8,% ch week,4.0,SGEAR
9,% ch 1-mth,10.2,SGEAR
10,% ch 12-mth,-2.4,SGEAR
11,52 week H/L,110.5/56.3,SGEAR
12,52weekHigh,110.5,SGEAR
13,52weekLow,56.3,SGEAR
14,Indian Promoters,70.1%,SGEAR
15,Foreign collaborators,0.0%,SGEAR
16,Indian inst/Mut Fund,2.4%,SGEAR
17,FIIs,1.9%,SGEAR
18,ADR/GDR,0.0%,SGEAR
19,Free float,25.6%,SGEAR
20,Shareholders,15656,SGEAR
21,Pledged promoter(s) holding,0.0%,SGEAR
22,REGD OFF,"304-A, Trichy Road, Singanallur, Coimbatore - 641 005",SGEAR
23,E-MAIL,cs@shanthigears.com,SGEAR
24,TELEPHONE,(0422) 454 5745,SGEAR
25,SECTOR,CAPITAL GOODS,SGEAR
26,TR AGENT,"S.K.D.C. Consultants, Kanapathy Towers, Ganapathy, Coimbatore-06",SGEAR
27,AUDITOR,Deloitte Haskins & Sells,SGEAR
28,CHM, M. M. Murugappan,SGEAR
29,COMP SEC, C. Subramaniam,SGEAR
30,YEAR OF INC, 1969,SGEAR
31,BSE CODE, 522034,SGEAR
32,FV (Rs), 1,SGEAR
33,DIV YIELD (%), 5.5,SGEAR
