,0,1,name
0,Price,2243.6,TCS
1,Mkt Cap,8589791.0,TCS
2,Vol,4.5,TCS
3,P/E,27.4,TCS
4,P/CF,23.9,TCS
5,EPS (TTM),81.9,TCS
6,% ch,-0.2,TCS
7,No. of shares,3828.58,TCS
8,% ch week,-0.4,TCS
9,% ch 1-mth,4.0,TCS
10,% ch 12-mth,-1.4,TCS
11,52 week H/L,"2,357.2/1,504.4",TCS
12,52weekHigh,"2,357.2",TCS
13,52weekLow,"1,504.4",TCS
14,Indian Promoters,72.1%,TCS
15,Foreign collaborators,0.0%,TCS
16,Indian inst/Mut Fund,2.2%,TCS
17,FIIs,16.1%,TCS
18,ADR/GDR,0.0%,TCS
19,Free float,28.0%,TCS
20,Shareholders,616828,TCS
21,Pledged promoter(s) holding,2.0%,TCS
22,REGD OFF,"9th Floor, Nirmal Building., Nariman Point, Mumbai - 400 021",TCS
23,E-MAIL,investor.relations@tcs.com,TCS
24,TELEPHONE,(022) 6778 9595,TCS
25,SECTOR,SOFTWARE,TCS
26,TR AGENT,"TSR Darashaw, H. Moosa Patrawala Ind. Est., E.Moses Rd., Mumbai-11",TCS
27,AUDITOR,Deloitte Haskins & Sells,TCS
28,CHM, Cyrus Mistry,TCS
29,COMP SEC, Suprakash Mukhopadhyay,TCS
30,YEAR OF INC, 1960,TCS
31,BSE CODE, 532540,TCS
32,FV (Rs), 1,TCS
33,DIV YIELD (%), 3.2,TCS
