,0,1,name
0,Price,42.3,KACH
1,Mkt Cap,1846.0,KACH
2,Vol,13.5,KACH
3,P/E,-196.4,KACH
4,P/CF,6.2,KACH
5,EPS (TTM),-0.2,KACH
6,% ch,-1.9,KACH
7,No. of shares,43.69,KACH
8,% ch week,15.8,KACH
9,% ch 1-mth,22.5,KACH
10,% ch 12-mth,3.2,KACH
11,52 week H/L,51.8/22.0,KACH
12,52weekHigh,51.8,KACH
13,52weekLow,22.0,KACH
14,Indian Promoters,74.4%,KACH
15,Foreign collaborators,0.0%,KACH
16,Indian inst/Mut Fund,2.1%,KACH
17,FIIs,0.0%,KACH
18,ADR/GDR,0.0%,KACH
19,Free float,23.4%,KACH
20,Shareholders,11560,KACH
21,Pledged promoter(s) holding,0.0%,KACH
22,REGD OFF,"Park Plaza, 71, Park Street, Kolkata - 700 016",KACH
23,E-MAIL,nksethia@kanoriachem.com,KACH
24,TELEPHONE,(033) 2249 9472,KACH
25,SECTOR,CHEMICALS & PESTICIDES,KACH
26,TR AGENT,"CB Mangement Sevices, P-22, Bondel Road, Kolkata - 700 019",KACH
27,AUDITOR,Singhi & Co.,KACH
28,CHM, R. V. Kanoria (MD),KACH
29,COMP SEC, N. K. Sethia,KACH
30,YEAR OF INC, 1960,KACH
31,BSE CODE, 506525,KACH
32,FV (Rs), 5,KACH
33,DIV YIELD (%), 1.8,KACH
