,0,1,name
0,Price,20.7,NITCO
1,Mkt Cap,1129.0,NITCO
2,Vol,7.1,NITCO
3,P/E,-1.8,NITCO
4,P/CF,-5.4,NITCO
5,EPS (TTM),-11.3,NITCO
6,% ch,-1.2,NITCO
7,No. of shares,54.69,NITCO
8,% ch week,-2.4,NITCO
9,% ch 1-mth,20.4,NITCO
10,% ch 12-mth,0.7,NITCO
11,52 week H/L,34.3/10.8,NITCO
12,52weekHigh,34.3,NITCO
13,52weekLow,10.8,NITCO
14,Indian Promoters,48.9%,NITCO
15,Foreign collaborators,0.0%,NITCO
16,Indian inst/Mut Fund,0.3%,NITCO
17,FIIs,10.8%,NITCO
18,ADR/GDR,0.0%,NITCO
19,Free float,40.0%,NITCO
20,Shareholders,13703,NITCO
21,Pledged promoter(s) holding,87.3%,NITCO
22,REGD OFF,"Nitco House, Recondo Compound, SK Ahire Marg, Worli, Mumbai - 400 030",NITCO
23,E-MAIL,investorgrievances@nitco.in,NITCO
24,TELEPHONE,(022) 6752 1555,NITCO
25,SECTOR,CERAMIC TILES,NITCO
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., Bhandup (W), Mumbai-78",NITCO
27,AUDITOR,A. Housein Noumanali & Co.,NITCO
28,CHM, Vivek Talwar (MD),NITCO
29,COMP SEC, Reena Raje,NITCO
30,YEAR OF INC, 1966,NITCO
31,BSE CODE, 532722,NITCO
32,FV (Rs), 10,NITCO
33,DIV YIELD (%), -,NITCO
