,0,1,name
0,Price,782.6,BOC
1,Mkt Cap,95070.0,BOC
2,Vol,0.4,BOC
3,P/E,13.0,BOC
4,P/CF,42.3,BOC
5,EPS (TTM),60.1,BOC
6,% ch,2.0,BOC
7,No. of shares,121.48,BOC
8,% ch week,6.6,BOC
9,% ch 1-mth,18.6,BOC
10,% ch 12-mth,58.8,BOC
11,52 week H/L,801.0/378.0,BOC
12,52weekHigh,801.0,BOC
13,52weekLow,378.0,BOC
14,Indian Promoters,0.0%,BOC
15,Foreign collaborators,75.0%,BOC
16,Indian inst/Mut Fund,8.4%,BOC
17,FIIs,8.3%,BOC
18,ADR/GDR,0.0%,BOC
19,Free float,8.3%,BOC
20,Shareholders,19183,BOC
21,Pledged promoter(s) holding,0.0%,BOC
22,REGD OFF,"Oxygen House, P-43, Taratala Road, Kolkata - 700 088",BOC
23,E-MAIL,pawan.marda@inde.co,BOC
24,TELEPHONE,(033) 6602 1600,BOC
25,SECTOR,INDUSTRIAL GASES,BOC
26,TR AGENT,"Link Intime India, 59-C, Chowringhee Road, 3rd floor, Kolkata - 20",BOC
27,AUDITOR,BSR & Co.,BOC
28,CHM, Sanjiv Lamba,BOC
29,COMP SEC, Pawan Marda,BOC
30,YEAR OF INC, 1935,BOC
31,BSE CODE, 523457,BOC
32,FV (Rs), 10,BOC
33,DIV YIELD (%), 0.1,BOC
