,0,1,name
0,Price,14.5,BKMAH
1,Mkt Cap,15416.0,BKMAH
2,Vol,69.5,BKMAH
3,P/E,4.0,BKMAH
4,P/CF,-0.9,BKMAH
5,EPS (TTM),3.7,BKMAH
6,% ch,2.9,BKMAH
7,No. of shares,1063.18,BKMAH
8,% ch week,20.5,BKMAH
9,% ch 1-mth,17.2,BKMAH
10,% ch 12-mth,20.2,BKMAH
11,52 week H/L,15.2/7.7,BKMAH
12,52weekHigh,15.2,BKMAH
13,52weekLow,7.7,BKMAH
14,Indian Promoters,85.2%,BKMAH
15,Foreign collaborators,0.0%,BKMAH
16,Indian inst/Mut Fund,7.1%,BKMAH
17,FIIs,0.5%,BKMAH
18,ADR/GDR,0.0%,BKMAH
19,Free float,7.3%,BKMAH
20,Shareholders,185345,BKMAH
21,Pledged promoter(s) holding,0.0%,BKMAH
22,REGD OFF,"Lokmangal, 1501, Shivaji Nagar, Pune - 411 005",BKMAH
23,E-MAIL,investor_services@mahabank.co.in,BKMAH
24,TELEPHONE,(020) 2551 1360,BKMAH
25,SECTOR,BANKING,BKMAH
26,TR AGENT,"MCS, Kashiram Jamnadas Bldg, 5, P. D' Mello Rd, Masjid (E), Mumbai-09",BKMAH
27,AUDITOR,G. Basu & Co.,BKMAH
28,CHM, S. Muhnot (MD),BKMAH
29,COMP SEC, M. .P. Devadhar,BKMAH
30,YEAR OF INC, 1935,BKMAH
31,BSE CODE, 532525,BKMAH
32,FV (Rs), 10,BKMAH
33,DIV YIELD (%), -,BKMAH
