,0,1,name
0,Price,108.6,KXGN
1,Mkt Cap,7220.0,KXGN
2,Vol,20.8,KXGN
3,P/E,6.3,KXGN
4,P/CF,6.7,KXGN
5,EPS (TTM),17.1,KXGN
6,% ch,-1.1,KXGN
7,No. of shares,66.51,KXGN
8,% ch week,4.8,KXGN
9,% ch 1-mth,-4.4,KXGN
10,% ch 12-mth,47.5,KXGN
11,52 week H/L,171.0/72.0,KXGN
12,52weekHigh,171.0,KXGN
13,52weekLow,72.0,KXGN
14,Indian Promoters,54.2%,KXGN
15,Foreign collaborators,0.0%,KXGN
16,Indian inst/Mut Fund,0.2%,KXGN
17,FIIs,2.4%,KXGN
18,ADR/GDR,0.0%,KXGN
19,Free float,43.2%,KXGN
20,Shareholders,16171,KXGN
21,Pledged promoter(s) holding,23.3%,KXGN
22,REGD OFF,"No. 9/536 A, Kitex House, Kizhakkambalam, Aluva, Kochi-683 562",KXGN
23,E-MAIL,sect@kitexgarments.com,KXGN
24,TELEPHONE,(0484) 414 2000,KXGN
25,SECTOR,MISCELLANEOUS,KXGN
26,TR AGENT,"Cameo Corp. Sevices, Subramaniam Bldg., 1 Club Hse Rd., Chennai-02",KXGN
27,AUDITOR,"Rajendran, Mani & Varier",KXGN
28,CHM, Sabu M. Jacob (MD),KXGN
29,COMP SEC, A Babu,KXGN
30,YEAR OF INC, 1992,KXGN
31,BSE CODE, 521248,KXGN
32,FV (Rs), 1,KXGN
33,DIV YIELD (%), 1.4,KXGN
