,0,1,name
0,Price,337.9,EMEL
1,Mkt Cap,1949.0,EMEL
2,Vol,0.3,EMEL
3,P/E,12.1,EMEL
4,P/CF,6.9,EMEL
5,EPS (TTM),28.0,EMEL
6,% ch,-2.4,EMEL
7,No. of shares,5.77,EMEL
8,% ch week,3.7,EMEL
9,% ch 1-mth,7.3,EMEL
10,% ch 12-mth,26.1,EMEL
11,52 week H/L,385.0/180.0,EMEL
12,52weekHigh,385.0,EMEL
13,52weekLow,180.0,EMEL
14,Indian Promoters,49.0%,EMEL
15,Foreign collaborators,25.1%,EMEL
16,Indian inst/Mut Fund,4.8%,EMEL
17,FIIs,0.0%,EMEL
18,ADR/GDR,0.0%,EMEL
19,Free float,21.1%,EMEL
20,Shareholders,5516,EMEL
21,Pledged promoter(s) holding,11.1%,EMEL
22,REGD OFF,"Anand - Sojitra Road, Vallabh Vidyanagar, Anand, Gujarat - 388 120",EMEL
23,E-MAIL,ndshelat@eimco.elecon.com,EMEL
24,TELEPHONE,(02692) 230 602,EMEL
25,SECTOR,CAPITAL GOODS,EMEL
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",EMEL
27,AUDITOR,Talati & Talati,EMEL
28,CHM, P. M. Patel,EMEL
29,COMP SEC, Nilesh D. Shelat,EMEL
30,YEAR OF INC, 1974,EMEL
31,BSE CODE, 523708,EMEL
32,FV (Rs), 10,EMEL
33,DIV YIELD (%), 2.1,EMEL
