,0,1,name
0,Price,3.7,RPWR
1,Mkt Cap,10379.0,RPWR
2,Vol,5205.4,RPWR
3,P/E,-0.2,RPWR
4,P/CF,0.6,RPWR
5,EPS (TTM),-15.2,RPWR
6,% ch,-2.1,RPWR
7,No. of shares,2805.13,RPWR
8,% ch week,-2.9,RPWR
9,% ch 1-mth,0.3,RPWR
10,% ch 12-mth,17.8,RPWR
11,52 week H/L,5.2/1.0,RPWR
12,52weekHigh,5.2,RPWR
13,52weekLow,1.0,RPWR
14,Indian Promoters,75.0%,RPWR
15,Foreign collaborators,0.0%,RPWR
16,Indian inst/Mut Fund,5.4%,RPWR
17,FIIs,5.5%,RPWR
18,ADR/GDR,0.0%,RPWR
19,Free float,14.1%,RPWR
20,Shareholders,3866361,RPWR
21,Pledged promoter(s) holding,22.6%,RPWR
22,REGD OFF,"H-Block, 1st Floor, Dhirubhai Ambani Knowledge City, Navi Mumbai-400 710",RPWR
23,E-MAIL,reliancepower.investors@relianceada.com,RPWR
24,TELEPHONE,(022) 3032 7648,RPWR
25,SECTOR,POWER,RPWR
26,TR AGENT,"Karvy Computer, Madhura Estate, 1-9/13/C, Madhapur Village, Hyderabad-81",RPWR
27,AUDITOR,Price Waterhouse,RPWR
28,CHM, Anil Dhirubhai Ambani,RPWR
29,COMP SEC, Ramaswami Kalidas,RPWR
30,YEAR OF INC, 1995,RPWR
31,BSE CODE, 532939,RPWR
32,FV (Rs), 10,RPWR
33,DIV YIELD (%), -,RPWR
