,0,1,name
0,Price,114.5,BHEC
1,Mkt Cap,278990.0,BHEC
2,Vol,1138.3,BHEC
3,P/E,15.6,BHEC
4,P/CF,12.8,BHEC
5,EPS (TTM),7.4,BHEC
6,% ch,2.1,BHEC
7,No. of shares,2436.59,BHEC
8,% ch week,3.3,BHEC
9,% ch 1-mth,12.0,BHEC
10,% ch 12-mth,12.1,BHEC
11,52 week H/L,122.2/56.1,BHEC
12,52weekHigh,122.2,BHEC
13,52weekLow,56.1,BHEC
14,Indian Promoters,75.0%,BHEC
15,Foreign collaborators,0.0%,BHEC
16,Indian inst/Mut Fund,17.8%,BHEC
17,FIIs,1.9%,BHEC
18,ADR/GDR,0.0%,BHEC
19,Free float,5.4%,BHEC
20,Shareholders,25439,BHEC
21,Pledged promoter(s) holding,0.0%,BHEC
22,REGD OFF,"Outer Ring Road, Nagavara, Bangalore - 560 045",BHEC
23,E-MAIL,secretary@bel.co.in,BHEC
24,TELEPHONE,(080) 2503 9300,BHEC
25,SECTOR,CAPITAL GOODS,BHEC
26,TR AGENT,"Alpha Systems, 30, Ramana Residency, Sampige Road, Bangalore - 560 003",BHEC
27,AUDITOR,"M/s Badari, Madhusudhan & Srinivasan",BHEC
28,CHM, Mr. Sunil Kumar Sharma (MD),BHEC
29,COMP SEC, Mr S Sreenivas,BHEC
30,YEAR OF INC, 1954,BHEC
31,BSE CODE, 500049,BHEC
32,FV (Rs), 1,BHEC
33,DIV YIELD (%), 0.1,BHEC
