,0,1,name
0,Price,262.9,GMSO
1,Mkt Cap,16939.0,GMSO
2,Vol,22.6,GMSO
3,P/E,11.6,GMSO
4,P/CF,17.3,GMSO
5,EPS (TTM),22.7,GMSO
6,% ch,0.3,GMSO
7,No. of shares,64.43,GMSO
8,% ch week,-0.1,GMSO
9,% ch 1-mth,2.6,GMSO
10,% ch 12-mth,48.9,GMSO
11,52 week H/L,269.4/171.5,GMSO
12,52weekHigh,269.4,GMSO
13,52weekLow,171.5,GMSO
14,Indian Promoters,38.7%,GMSO
15,Foreign collaborators,0.0%,GMSO
16,Indian inst/Mut Fund,1.0%,GMSO
17,FIIs,3.8%,GMSO
18,ADR/GDR,0.0%,GMSO
19,Free float,56.5%,GMSO
20,Shareholders,23828,GMSO
21,Pledged promoter(s) holding,0.0%,GMSO
22,REGD OFF,"Plant 11, Pirojshanagar, Vikhroli (West), Mumbai - 400 709",GMSO
23,E-MAIL,investor-relations@geometricglobal.com,GMSO
24,TELEPHONE,(022) 6705 6500,GMSO
25,SECTOR,SOFTWARE,GMSO
26,TR AGENT,"Link Intime India, C13, Pannalal Mills Compound, LBS Marg, Mumbai-78",GMSO
27,AUDITOR,Kalyaniwalla & Mistry,GMSO
28,CHM, J. N. Godrej,GMSO
29,COMP SEC, Maria Monserrate,GMSO
30,YEAR OF INC, 1994,GMSO
31,BSE CODE, 532312,GMSO
32,FV (Rs), 2,GMSO
33,DIV YIELD (%), 0.7,GMSO
