,0,1,name
0,Price,10133.1,PROC
1,Mkt Cap,328919.0,PROC
2,Vol,0.9,PROC
3,P/E,77.5,PROC
4,P/CF,77.0,PROC
5,EPS (TTM),130.8,PROC
6,% ch,-0.4,PROC
7,No. of shares,32.46,PROC
8,% ch week,0.8,PROC
9,% ch 1-mth,-5.9,PROC
10,% ch 12-mth,1.9,PROC
11,52 week H/L,"12,699.9/8,500.0",PROC
12,52weekHigh,"12,699.9",PROC
13,52weekLow,"8,500.0",PROC
14,Indian Promoters,1.9%,PROC
15,Foreign collaborators,68.7%,PROC
16,Indian inst/Mut Fund,12.3%,PROC
17,FIIs,2.4%,PROC
18,ADR/GDR,0.0%,PROC
19,Free float,14.7%,PROC
20,Shareholders,22617,PROC
21,Pledged promoter(s) holding,0.0%,PROC
22,REGD OFF,"P&G Plaza, Cardinal Gracias Rd., Chakala, Andheri (E), Mumbai - 99",PROC
23,E-MAIL,bishnoi.p@pg.com,PROC
24,TELEPHONE,(022) 2826 6000,PROC
25,SECTOR,CONSUMER PRODUCTS,PROC
26,TR AGENT,"Link Intime India, C13, Pannalal Mills Compd., LBS Marg, Mumbai-78",PROC
27,AUDITOR,Deloitte Haskins & Sells,PROC
28,CHM, R. A. Shah,PROC
29,COMP SEC, P. Bishnoi,PROC
30,YEAR OF INC, 1964,PROC
31,BSE CODE, 500459,PROC
32,FV (Rs), 10,PROC
33,DIV YIELD (%), 0.4,PROC
