,0,1,name
0,Price,481.3,BJEL
1,Mkt Cap,48467.0,BJEL
2,Vol,46.3,BJEL
3,P/E,-37282.2,BJEL
4,P/CF,24.2,BJEL
5,EPS (TTM),-0.0,BJEL
6,% ch,1.8,BJEL
7,No. of shares,100.70,BJEL
8,% ch week,-0.7,BJEL
9,% ch 1-mth,17.0,BJEL
10,% ch 12-mth,35.0,BJEL
11,52 week H/L,491.2/260.0,BJEL
12,52weekHigh,491.2,BJEL
13,52weekLow,260.0,BJEL
14,Indian Promoters,65.9%,BJEL
15,Foreign collaborators,0.0%,BJEL
16,Indian inst/Mut Fund,3.9%,BJEL
17,FIIs,16.3%,BJEL
18,ADR/GDR,0.0%,BJEL
19,Free float,14.0%,BJEL
20,Shareholders,17979,BJEL
21,Pledged promoter(s) holding,0.0%,BJEL
22,REGD OFF,"45-47, Veer Nariman Road, Mumbai - 400 001",BJEL
23,E-MAIL,legal@bajajelectricals.com,BJEL
24,TELEPHONE,(022) 2204 3780,BJEL
25,SECTOR,CONSUMER DURABLES,BJEL
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",BJEL
27,AUDITOR,Dalal & Shah,BJEL
28,CHM, Shekhar Bajaj (MD),BJEL
29,COMP SEC, Mangesh Patil,BJEL
30,YEAR OF INC, 1956,BJEL
31,BSE CODE, 500031,BJEL
32,FV (Rs), 2,BJEL
33,DIV YIELD (%), 0.7,BJEL
