,0,1,name
0,Price,239.7,ETEV
1,Mkt Cap,3665.0,ETEV
2,Vol,10.0,ETEV
3,P/E,26.1,ETEV
4,P/CF,4.4,ETEV
5,EPS (TTM),9.2,ETEV
6,% ch,2.1,ETEV
7,No. of shares,15.29,ETEV
8,% ch week,6.7,ETEV
9,% ch 1-mth,14.9,ETEV
10,% ch 12-mth,-26.7,ETEV
11,52 week H/L,370.0/120.0,ETEV
12,52weekHigh,370.0,ETEV
13,52weekLow,120.0,ETEV
14,Indian Promoters,49.5%,ETEV
15,Foreign collaborators,0.0%,ETEV
16,Indian inst/Mut Fund,8.5%,ETEV
17,FIIs,0.0%,ETEV
18,ADR/GDR,0.0%,ETEV
19,Free float,41.9%,ETEV
20,Shareholders,12595,ETEV
21,Pledged promoter(s) holding,0.0%,ETEV
22,REGD OFF,"Gat No. 152 Lakhmapur Taluka Dindori, Nashik, Maharashtra - 422 202",ETEV
23,E-MAIL,compofficer@everestind.com,ETEV
24,TELEPHONE,(02557) 250 375,ETEV
25,SECTOR,CEMENT,ETEV
26,TR AGENT,"MCS Ltd., 1st Flr., Okhla Indl. Area, Phase-I, New Delhi-110 020",ETEV
27,AUDITOR,Deloitte Haskins & Sells,ETEV
28,CHM, A. V. Somani,ETEV
29,COMP SEC, Neeraj Kohli,ETEV
30,YEAR OF INC, 1934,ETEV
31,BSE CODE, 508906,ETEV
32,FV (Rs), 10,ETEV
33,DIV YIELD (%), 3.2,ETEV
