,0,1,name
0,Price,1331.0,BATA
1,Mkt Cap,171063.0,BATA
2,Vol,3.2,BATA
3,P/E,136.8,BATA
4,P/CF,27.4,BATA
5,EPS (TTM),9.7,BATA
6,% ch,0.5,BATA
7,No. of shares,128.53,BATA
8,% ch week,6.9,BATA
9,% ch 1-mth,3.2,BATA
10,% ch 12-mth,-9.8,BATA
11,52 week H/L,"1,897.0/1,017.2",BATA
12,52weekHigh,"1,897.0",BATA
13,52weekLow,"1,017.2",BATA
14,Indian Promoters,0.0%,BATA
15,Foreign collaborators,53.0%,BATA
16,Indian inst/Mut Fund,9.8%,BATA
17,FIIs,20.1%,BATA
18,ADR/GDR,0.0%,BATA
19,Free float,17.1%,BATA
20,Shareholders,83621,BATA
21,Pledged promoter(s) holding,0.0%,BATA
22,REGD OFF,"6A, S. N. Banerjee Road, Kolkata - 700 013",BATA
23,E-MAIL,maloy.gupta@bata.co.in,BATA
24,TELEPHONE,(033) 3982 9412,BATA
25,SECTOR,CONSUMER PRODUCTS,BATA
26,TR AGENT,"R & D Infotech, 1st Floor, 7A, Beltala Road, Kolkata - 700 026",BATA
27,AUDITOR,S. R. Batliboi & Co.,BATA
28,CHM, Uday Khanna,BATA
29,COMP SEC, Maloy Kumar Gupta,BATA
30,YEAR OF INC, 1931,BATA
31,BSE CODE, 500043,BATA
32,FV (Rs), 10,BATA
33,DIV YIELD (%), 0.3,BATA
