,0,1,name
0,Price,12.2,AKRUTI
1,Mkt Cap,889.0,AKRUTI
2,Vol,2.1,AKRUTI
3,P/E,-1.9,AKRUTI
4,P/CF,-10.3,AKRUTI
5,EPS (TTM),-6.6,AKRUTI
6,% ch,-2.2,AKRUTI
7,No. of shares,72.73,AKRUTI
8,% ch week,4.4,AKRUTI
9,% ch 1-mth,12.5,AKRUTI
10,% ch 12-mth,-23.8,AKRUTI
11,52 week H/L,18.8/7.1,AKRUTI
12,52weekHigh,18.8,AKRUTI
13,52weekLow,7.1,AKRUTI
14,Indian Promoters,74.6%,AKRUTI
15,Foreign collaborators,0.0%,AKRUTI
16,Indian inst/Mut Fund,0.1%,AKRUTI
17,FIIs,0.5%,AKRUTI
18,ADR/GDR,0.0%,AKRUTI
19,Free float,24.8%,AKRUTI
20,Shareholders,22906,AKRUTI
21,Pledged promoter(s) holding,90.0%,AKRUTI
22,REGD OFF,"Hubtown Solaris, NS Phadke Marg, Near Hotel Regency, Andheri (E), Mumbai-69",AKRUTI
23,E-MAIL,investorcell@hubtown.co.in,AKRUTI
24,TELEPHONE,(022) 6703 7400,AKRUTI
25,SECTOR,CONSTRUCTION,AKRUTI
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",AKRUTI
27,AUDITOR,Haribhakti & Co.,AKRUTI
28,CHM, Hemant M. Shah,AKRUTI
29,COMP SEC, Chetan S. Mody,AKRUTI
30,YEAR OF INC, 1989,AKRUTI
31,BSE CODE, 532799,AKRUTI
32,FV (Rs), 10,AKRUTI
33,DIV YIELD (%), -,AKRUTI
