,0,1,name
0,Price,60.7,WLCH
1,Mkt Cap,2313.0,WLCH
2,Vol,0.1,WLCH
3,P/E,-3.5,WLCH
4,P/CF,30.3,WLCH
5,EPS (TTM),-17.2,WLCH
6,% ch,0.8,WLCH
7,No. of shares,38.10,WLCH
8,% ch week,5.4,WLCH
9,% ch 1-mth,15.1,WLCH
10,% ch 12-mth,10.0,WLCH
11,52 week H/L,81.4/22.2,WLCH
12,52weekHigh,81.4,WLCH
13,52weekLow,22.2,WLCH
14,Indian Promoters,41.9%,WLCH
15,Foreign collaborators,13.1%,WLCH
16,Indian inst/Mut Fund,5.7%,WLCH
17,FIIs,0.3%,WLCH
18,ADR/GDR,0.0%,WLCH
19,Free float,39.0%,WLCH
20,Shareholders,73739,WLCH
21,Pledged promoter(s) holding,0.0%,WLCH
22,REGD OFF,"3, Walchand Terraces Tardeo Road, Mumbai - 400 034",WLCH
23,E-MAIL,sksinghvi@walchand.com,WLCH
24,TELEPHONE,(022) 4028 7110,WLCH
25,SECTOR,CAPITAL GOODS,WLCH
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Compd., LBS Marg, Mumbai-78",WLCH
27,AUDITOR,K. S. Aiyar & Co.,WLCH
28,CHM, Chakor L. Doshi,WLCH
29,COMP SEC, G. S. Agrawal,WLCH
30,YEAR OF INC, 1908,WLCH
31,BSE CODE, 507410,WLCH
32,FV (Rs), 2,WLCH
33,DIV YIELD (%), -,WLCH
