,0,1,name
0,Price,223.2,GNST
1,Mkt Cap,3085.0,GNST
2,Vol,3.5,GNST
3,P/E,12.6,GNST
4,P/CF,8.2,GNST
5,EPS (TTM),17.7,GNST
6,% ch,2.6,GNST
7,No. of shares,13.82,GNST
8,% ch week,7.7,GNST
9,% ch 1-mth,15.1,GNST
10,% ch 12-mth,-25.6,GNST
11,52 week H/L,332.9/136.7,GNST
12,52weekHigh,332.9,GNST
13,52weekLow,136.7,GNST
14,Indian Promoters,73.3%,GNST
15,Foreign collaborators,0.0%,GNST
16,Indian inst/Mut Fund,0.1%,GNST
17,FIIs,2.0%,GNST
18,ADR/GDR,0.0%,GNST
19,Free float,24.7%,GNST
20,Shareholders,5306,GNST
21,Pledged promoter(s) holding,0.0%,GNST
22,REGD OFF,"201-204, Plaza, 2nd Floor, 55 Hughes Road, Dharam Palace, Mumbai-400 007",GNST
23,E-MAIL,complianceofficer@gandhitubes.com,GNST
24,TELEPHONE,(022) 2363 4179,GNST
25,SECTOR,STEEL & RELATED,GNST
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",GNST
27,AUDITOR,S. V. Doshi & Co.,GNST
28,CHM, M. G. Gandhi (MD),GNST
29,COMP SEC, Kinjal D. Padrakar,GNST
30,YEAR OF INC, 1959,GNST
31,BSE CODE, 513108,GNST
32,FV (Rs), 5,GNST
33,DIV YIELD (%), 4.0,GNST
