,0,1,name
0,Price,739.6,SVCH
1,Mkt Cap,10590.0,SVCH
2,Vol,1.1,SVCH
3,P/E,8.1,SVCH
4,P/CF,7.0,SVCH
5,EPS (TTM),91.7,SVCH
6,% ch,-2.7,SVCH
7,No. of shares,14.32,SVCH
8,% ch week,10.5,SVCH
9,% ch 1-mth,14.0,SVCH
10,% ch 12-mth,-17.2,SVCH
11,52 week H/L,"1,038.0/497.0",SVCH
12,52weekHigh,"1,038.0",SVCH
13,52weekLow,497.0,SVCH
14,Indian Promoters,71.6%,SVCH
15,Foreign collaborators,0.0%,SVCH
16,Indian inst/Mut Fund,9.1%,SVCH
17,FIIs,4.6%,SVCH
18,ADR/GDR,0.0%,SVCH
19,Free float,14.8%,SVCH
20,Shareholders,9046,SVCH
21,Pledged promoter(s) holding,0.0%,SVCH
22,REGD OFF,"66/67, Nariman Bhavan, Nariman Point, Mumbai - 400 021",SVCH
23,E-MAIL,legal@savita.com,SVCH
24,TELEPHONE,(022) 6624 6200,SVCH
25,SECTOR,"BEVERAGES, FOOD & TOBACCO",SVCH
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr, Andheri (E), Mumbai-72",SVCH
27,AUDITOR,G. M. Kapadia & Co.,SVCH
28,CHM, G. N. Mehra (MD),SVCH
29,COMP SEC, U. C. Rege,SVCH
30,YEAR OF INC,,SVCH
31,BSE CODE, 524667,SVCH
32,FV (Rs), 10,SVCH
33,DIV YIELD (%), 0.3,SVCH
