,0,1,name
0,Price,4186.5,CEMCO
1,Mkt Cap,1148762.0,CEMCO
2,Vol,18.4,CEMCO
3,P/E,21.6,CEMCO
4,P/CF,13.5,CEMCO
5,EPS (TTM),194.1,CEMCO
6,% ch,-0.1,CEMCO
7,No. of shares,274.40,CEMCO
8,% ch week,3.7,CEMCO
9,% ch 1-mth,10.6,CEMCO
10,% ch 12-mth,3.6,CEMCO
11,52 week H/L,"4,753.4/2,913.2",CEMCO
12,52weekHigh,"4,753.4",CEMCO
13,52weekLow,"2,913.2",CEMCO
14,Indian Promoters,61.7%,CEMCO
15,Foreign collaborators,0.0%,CEMCO
16,Indian inst/Mut Fund,5.2%,CEMCO
17,FIIs,20.4%,CEMCO
18,ADR/GDR,1.8%,CEMCO
19,Free float,10.8%,CEMCO
20,Shareholders,293227,CEMCO
21,Pledged promoter(s) holding,0.0%,CEMCO
22,REGD OFF,"B Wing, Ahura Centre, 2nd Floor, Mahakali Caves Road, Mumbai - 400 093",CEMCO
23,E-MAIL,sharesutcl@adityabirla.com,CEMCO
24,TELEPHONE,(022) 6691 7800,CEMCO
25,SECTOR,CEMENT,CEMCO
26,TR AGENT,"Sharepro Serv., 13 AB, Samhita Warehousing, 2nd Flr., Andheri (E), Mumbai-72",CEMCO
27,AUDITOR,Deloitte Haskins & Sells,CEMCO
28,CHM, Kumar Mangalam Birla,CEMCO
29,COMP SEC, S. K. Chatterjee,CEMCO
30,YEAR OF INC, 2000,CEMCO
31,BSE CODE, 532538,CEMCO
32,FV (Rs), 10,CEMCO
33,DIV YIELD (%), 0.3,CEMCO
