,0,1,name
0,Price,29.0,JET
1,Mkt Cap,3288.0,JET
2,Vol,29.5,JET
3,P/E,-0.1,JET
4,P/CF,-3.2,JET
5,EPS (TTM),-373.6,JET
6,% ch,-1.5,JET
7,No. of shares,113.59,JET
8,% ch week,-2.5,JET
9,% ch 1-mth,-5.7,JET
10,% ch 12-mth,-19.9,JET
11,52 week H/L,50.3/13.0,JET
12,52weekHigh,50.3,JET
13,52weekLow,13.0,JET
14,Indian Promoters,0.0%,JET
15,Foreign collaborators,51.0%,JET
16,Indian inst/Mut Fund,4.7%,JET
17,FIIs,3.2%,JET
18,ADR/GDR,0.0%,JET
19,Free float,41.2%,JET
20,Shareholders,131315,JET
21,Pledged promoter(s) holding,0.0%,JET
22,REGD OFF,"Siroya Centre, Sahar Airport Road, Andheri (East), Mumbai - 400 099",JET
23,E-MAIL,investors@jetairways.com,JET
24,TELEPHONE,(022) 6121 1000,JET
25,SECTOR,AIR & RAILWAY,JET
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",JET
27,AUDITOR,Deloitte Haskins & Sells,JET
28,CHM, Naresh Goyal,JET
29,COMP SEC, Arun Kanakal,JET
30,YEAR OF INC, 1992,JET
31,BSE CODE, 532617,JET
32,FV (Rs), 10,JET
33,DIV YIELD (%), -,JET
