,0,1,name
0,Price,292.4,VIPI
1,Mkt Cap,41315.0,VIPI
2,Vol,1.4,VIPI
3,P/E,163.1,VIPI
4,P/CF,25.5,VIPI
5,EPS (TTM),1.8,VIPI
6,% ch,0.6,VIPI
7,No. of shares,141.32,VIPI
8,% ch week,10.3,VIPI
9,% ch 1-mth,1.8,VIPI
10,% ch 12-mth,-25.5,VIPI
11,52 week H/L,519.9/188.0,VIPI
12,52weekHigh,519.9,VIPI
13,52weekLow,188.0,VIPI
14,Indian Promoters,52.4%,VIPI
15,Foreign collaborators,0.0%,VIPI
16,Indian inst/Mut Fund,2.8%,VIPI
17,FIIs,5.8%,VIPI
18,ADR/GDR,0.0%,VIPI
19,Free float,39.0%,VIPI
20,Shareholders,51860,VIPI
21,Pledged promoter(s) holding,0.0%,VIPI
22,REGD OFF,"78-A, MIDC Estate, Satpur, Nashik - 422 007",VIPI
23,E-MAIL,investor-help@vipbags.com,VIPI
24,TELEPHONE,(022) 6653 9000,VIPI
25,SECTOR,CONSUMER DURABLES,VIPI
26,TR AGENT,"Link Intime India, C13, Pannalal Silk Mills Cmpd., LBS Marg, Mumbai-78",VIPI
27,AUDITOR,M. L. Bhuwania & Co.,VIPI
28,CHM, Dilip G. Piramal,VIPI
29,COMP SEC, Shreyas Trivedi,VIPI
30,YEAR OF INC, 1968,VIPI
31,BSE CODE, 507880,VIPI
32,FV (Rs), 2,VIPI
33,DIV YIELD (%), 1.1,VIPI
