,0,1,name
0,Price,2096.1,RELI
1,Mkt Cap,13630886.0,RELI
2,Vol,560.8,RELI
3,P/E,32.0,RELI
4,P/CF,20.5,RELI
5,EPS (TTM),65.5,RELI
6,% ch,0.7,RELI
7,No. of shares,6503.13,RELI
8,% ch week,0.2,RELI
9,% ch 1-mth,-2.3,RELI
10,% ch 12-mth,67.2,RELI
11,52 week H/L,"2,198.7/867.4",RELI
12,52weekHigh,"2,198.7",RELI
13,52weekLow,867.4,RELI
14,Indian Promoters,45.2%,RELI
15,Foreign collaborators,0.0%,RELI
16,Indian inst/Mut Fund,12.6%,RELI
17,FIIs,18.8%,RELI
18,ADR/GDR,3.2%,RELI
19,Free float,20.2%,RELI
20,Shareholders,2790842,RELI
21,Pledged promoter(s) holding,0.0%,RELI
22,REGD OFF,"3rd Floor, Maker Chambers IV, 222, Nariman Point, Mumbai - 400 021",RELI
23,E-MAIL,investor_relations@ril.com,RELI
24,TELEPHONE,(022) 2278 5000,RELI
25,SECTOR,ENERGY SOURCES,RELI
26,TR AGENT,"Karvy Computershare, 17-24, Vithalrao Nagar, Madhapur, Hyderabad-81",RELI
27,AUDITOR,Chaturvedi & Shah,RELI
28,CHM, Mukesh D. Ambani (MD),RELI
29,COMP SEC, K. Sethuraman (CCO),RELI
30,YEAR OF INC, 1966,RELI
31,BSE CODE, 500325,RELI
32,FV (Rs), 10,RELI
33,DIV YIELD (%), 0.3,RELI
