,0,1,name
0,Price,401.7,KEIN
1,Mkt Cap,31027.0,KEIN
2,Vol,0.7,KEIN
3,P/E,12.6,KEIN
4,P/CF,17.5,KEIN
5,EPS (TTM),31.8,KEIN
6,% ch,1.3,KEIN
7,No. of shares,77.24,KEIN
8,% ch week,3.3,KEIN
9,% ch 1-mth,10.4,KEIN
10,% ch 12-mth,-14.8,KEIN
11,52 week H/L,614.7/208.4,KEIN
12,52weekHigh,614.7,KEIN
13,52weekLow,208.4,KEIN
14,Indian Promoters,49.4%,KEIN
15,Foreign collaborators,0.0%,KEIN
16,Indian inst/Mut Fund,0.1%,KEIN
17,FIIs,1.3%,KEIN
18,ADR/GDR,0.0%,KEIN
19,Free float,49.2%,KEIN
20,Shareholders,22324,KEIN
21,Pledged promoter(s) holding,0.0%,KEIN
22,REGD OFF,"D-90, Okhla Industrial Area, Phase - I, New Delhi - 110 020",KEIN
23,E-MAIL,cs@kei-ind.com,KEIN
24,TELEPHONE,(011) 2681 8840,KEIN
25,SECTOR,POWER,KEIN
26,TR AGENT,"MAS Services, T-34, 2nd Floor, Okhla Indl. Area, Phase-II, New Delhi-20",KEIN
27,AUDITOR,Jagdish Chand & Co.,KEIN
28,CHM, Anil Gupta (MD),KEIN
29,COMP SEC, Kishore Kunal (CS & CO),KEIN
30,YEAR OF INC, 1968,KEIN
31,BSE CODE, 517569,KEIN
32,FV (Rs), 2,KEIN
33,DIV YIELD (%), 0.3,KEIN
