,0,1,name
0,Price,160.0,PTAR
1,Mkt Cap,811.0,PTAR
2,Vol,2.2,PTAR
3,P/E,7.2,PTAR
4,P/CF,7.2,PTAR
5,EPS (TTM),22.3,PTAR
6,% ch,4.4,PTAR
7,No. of shares,5.07,PTAR
8,% ch week,19.9,PTAR
9,% ch 1-mth,23.5,PTAR
10,% ch 12-mth,76.6,PTAR
11,52 week H/L,157.4/74.0,PTAR
12,52weekHigh,157.4,PTAR
13,52weekLow,74.0,PTAR
14,Indian Promoters,46.0%,PTAR
15,Foreign collaborators,0.0%,PTAR
16,Indian inst/Mut Fund,0.0%,PTAR
17,FIIs,0.0%,PTAR
18,ADR/GDR,0.0%,PTAR
19,Free float,54.0%,PTAR
20,Shareholders,6798,PTAR
21,Pledged promoter(s) holding,0.0%,PTAR
22,REGD OFF,"Kalpana Complex, 5th Floor, Nr. Memnagar Fire Station, Ahmedabad - 380 009",PTAR
23,E-MAIL,share@patelairtemp.com,PTAR
24,TELEPHONE,(079) 2791 3694,PTAR
25,SECTOR,CAPITAL GOODS,PTAR
26,TR AGENT,"Bigshare Services, E-2/3, Ansa Indl. Estate, Saki Naka, Andheri (E), Mumbai-72",PTAR
27,AUDITOR,Parikh & Majmudar,PTAR
28,CHM, Narayanbhai G. Patel (MD),PTAR
29,COMP SEC, Karansingh I. Karki,PTAR
30,YEAR OF INC, 1992,PTAR
31,BSE CODE, 517417,PTAR
32,FV (Rs), 10,PTAR
33,DIV YIELD (%), 1.6,PTAR
