,0,1,name
0,Price,392.5,CCORP
1,Mkt Cap,239148.0,CCORP
2,Vol,111.5,CCORP
3,P/E,114.1,CCORP
4,P/CF,14.3,CCORP
5,EPS (TTM),3.4,CCORP
6,% ch,-0.5,CCORP
7,No. of shares,609.29,CCORP
8,% ch week,1.8,CCORP
9,% ch 1-mth,-12.4,CCORP
10,% ch 12-mth,-19.8,CCORP
11,52 week H/L,665.1/263.2,CCORP
12,52weekHigh,665.1,CCORP
13,52weekLow,263.2,CCORP
14,Indian Promoters,61.8%,CCORP
15,Foreign collaborators,0.0%,CCORP
16,Indian inst/Mut Fund,6.4%,CCORP
17,FIIs,26.5%,CCORP
18,ADR/GDR,0.0%,CCORP
19,Free float,5.3%,CCORP
20,Shareholders,18077,CCORP
21,Pledged promoter(s) holding,0.0%,CCORP
22,REGD OFF,"Concor Bhavan, C-3, Mathura Rd, Opp. Apollo Hospitals, New Delhi - 110 076",CCORP
23,E-MAIL,investorrelations@concorindia.com,CCORP
24,TELEPHONE,(011) 4167 3093,CCORP
25,SECTOR,LOGISTICS,CCORP
26,TR AGENT,"Beetal House, 3rd Floor, 99, Madangir, New Delhi - 110 062",CCORP
27,AUDITOR,K. V. Gupta & Co.,CCORP
28,CHM, Anil Kumar Gupta (MD),CCORP
29,COMP SEC, Harish Chandra,CCORP
30,YEAR OF INC, 1988,CCORP
31,BSE CODE, 531344,CCORP
32,FV (Rs), 10,CCORP
33,DIV YIELD (%), 10.9,CCORP
